num_1_1,num_1_2,num_1_3,num_1_4m,num_0_1,num_0_2,num_0_3,num_0_4m,num_1_all,T=300k
3,0,0,0,2,0,0,2,3,1.2579283
1,1,0,0,0,0,1,2,3,1.151644
1,1,2,0,3,0,1,0,9,1.5766846
1,0,1,1,2,0,0,1,9,1.4844422
2,1,1,0,2,1,0,1,7,1.8914593
5,0,0,0,3,2,1,0,5,1.546973
1,3,0,0,2,1,0,1,7,1.8448291
4,1,0,0,3,0,2,0,6,1.6738002
3,1,0,0,0,2,2,0,5,1.4034834
0,2,0,1,3,0,0,1,8,1.3041793
4,0,0,0,1,0,2,1,4,1.1374643
0,2,0,1,2,1,1,0,8,1.4096102
3,2,0,0,2,1,0,1,7,1.9292539
1,1,2,0,1,1,1,0,9,1.7678924
1,1,1,1,3,1,0,0,10,1.6473776
1,2,1,0,2,1,1,0,8,1.777928
3,1,1,0,3,2,0,0,8,1.9070684
3,0,0,1,0,2,1,0,8,1.5029773
2,1,1,0,4,0,0,1,7,1.8260015
1,2,0,1,3,0,1,0,9,1.5911783
4,0,0,0,1,2,0,1,4,1.418579
0,1,2,1,3,0,0,0,12,1.50913
3,0,1,0,4,0,0,1,6,1.6161745
0,2,1,0,3,0,0,1,7,1.7193203
1,1,0,1,3,0,0,1,8,1.3885204
2,2,0,0,3,0,2,0,6,1.4424372
3,0,0,0,0,3,0,1,3,1.1232427
2,1,0,0,1,0,0,2,4,1.2633547
4,0,0,0,0,1,1,1,4,1.2480875
2,0,1,0,0,1,1,1,5,1.1864218
1,1,0,1,2,1,0,1,7,1.5134612
3,2,0,0,2,1,0,1,7,1.9602332
1,3,0,0,2,1,0,1,7,1.6659935
2,1,1,0,1,2,1,0,7,1.4498411
1,2,0,1,1,2,0,0,10,1.5116326
2,0,1,1,4,1,0,0,9,1.5119542
2,2,0,0,2,0,1,1,6,1.5584624
2,0,1,0,2,0,0,1,5,1.5267421
1,1,0,1,0,1,0,1,9,1.2963907
2,2,0,0,0,3,1,0,6,1.5076311
4,0,0,0,2,2,0,1,4,1.4766965
1,2,0,1,3,0,1,0,9,1.5501095
2,0,0,0,0,0,0,2,2,0.93612516
1,2,1,0,4,0,1,0,8,1.638085
0,3,0,0,1,1,0,1,6,1.6922737
1,2,0,0,0,1,1,1,5,1.2262424
3,0,0,1,2,1,0,1,7,1.5673552
3,0,1,0,2,0,1,1,6,1.6527531
6,0,0,0,4,0,0,1,6,1.3985665
0,1,1,1,0,0,2,0,9,1.3205355
2,2,0,0,3,0,2,0,6,1.5554528
3,2,0,0,3,1,1,0,7,1.8673862
2,1,2,0,3,1,0,0,10,1.9282659
1,1,1,0,0,1,1,1,6,1.2405102
2,0,1,0,0,3,0,1,5,1.1566969
3,0,1,0,1,2,0,1,6,1.80708
3,2,0,0,3,1,1,0,7,1.81616
2,0,0,1,3,1,0,0,10,1.1875843
2,0,1,1,1,1,1,0,9,1.6333379
1,2,0,1,2,0,1,0,10,1.4585866
2,0,2,0,2,0,0,1,8,1.7123688
2,1,1,0,2,1,0,1,7,1.7231015
1,1,0,1,0,0,1,1,7,1.3301907
3,0,2,0,2,2,0,0,9,1.5966139
6,0,0,0,3,3,0,0,6,1.5271778
4,1,0,0,3,1,0,1,6,1.8576386
2,1,1,0,3,1,1,0,7,1.5386159
1,2,1,0,2,1,1,0,8,1.6688337
0,0,0,1,0,0,0,1,6,0.98460275
2,0,0,1,0,2,0,1,6,1.358941
7,0,0,0,5,0,1,0,7,1.5648028
2,0,0,1,0,3,1,0,6,1.1563029
4,1,0,0,3,1,0,1,6,1.7853647
4,1,0,0,2,2,1,0,6,1.8999146
1,0,0,1,0,0,1,1,6,1.0517691
1,4,0,0,6,0,0,0,9,1.7801737
3,2,0,0,2,3,0,0,7,2.0216055
2,1,0,0,0,2,0,1,4,1.4647753
3,1,0,1,4,1,0,0,9,1.9023714
3,1,0,1,2,2,0,0,9,1.7861316
2,1,0,0,0,1,0,1,4,1.4066896
2,0,1,0,1,1,0,1,5,1.3750992
3,1,1,0,3,2,0,0,8,1.7592304
2,2,0,0,1,1,0,1,6,1.7740165
1,2,0,0,1,2,0,1,5,1.3197749
4,1,0,0,1,1,2,0,6,1.6518606
4,0,0,1,3,2,0,0,8,1.7246701
4,2,0,0,5,1,0,0,8,2.0144112
1,1,1,0,1,1,2,0,6,1.3810021
1,0,1,1,1,0,0,1,8,1.5448338
3,1,0,0,3,0,1,1,5,1.8378345
5,1,0,0,4,2,0,0,7,1.9774966
2,2,1,0,2,2,0,0,9,1.8331379
2,0,1,1,4,0,0,0,11,1.4140272
0,2,2,0,3,1,0,0,10,1.9285111
2,1,1,0,2,0,0,1,7,1.8519084
3,2,0,0,4,2,0,0,7,1.8583347
4,1,0,0,2,1,0,1,6,1.87049
3,0,1,0,1,2,0,1,6,1.6837473
2,2,0,0,3,0,2,0,6,1.6728246
1,2,0,1,3,1,0,0,10,1.5786629
0,0,1,1,0,1,0,1,7,1.3622066
1,2,0,1,2,2,0,0,9,1.7793409
0,2,0,1,0,2,1,0,8,1.2707939
2,3,0,0,4,0,1,0,8,1.8069637
4,0,0,1,1,3,0,0,8,1.3759675
1,1,0,1,1,1,0,1,7,1.3857682
1,2,2,0,4,0,0,0,11,1.5436075
3,1,0,0,0,2,2,0,5,1.4705244
1,1,0,1,1,1,0,1,8,1.6699108
2,0,0,1,2,0,1,1,6,1.242013
4,0,0,0,1,2,2,0,4,1.1404632
1,2,0,1,3,0,1,0,9,1.5840139
2,0,1,1,3,0,1,0,9,1.8088977
2,1,0,0,1,0,0,2,4,1.5785555
1,1,0,1,1,0,0,1,10,1.3489966
3,0,1,0,1,2,0,1,6,1.3836188
2,1,1,0,1,2,1,0,7,1.4055499
0,2,0,1,1,1,0,1,8,1.6307647
2,0,0,1,0,1,1,1,6,1.1536967
1,3,0,0,2,3,0,0,7,1.3827095
1,2,1,0,3,2,0,0,8,1.965353
5,0,0,1,6,0,0,0,9,1.5436704
3,0,0,1,2,1,1,0,8,1.332776
2,1,0,1,1,3,0,0,8,1.6677986
2,1,0,1,1,2,0,0,10,1.4740341
3,0,1,0,3,0,0,1,6,1.6906759
0,4,0,0,1,3,0,0,8,1.69166
1,1,0,1,3,0,1,0,9,1.2833661
3,1,0,1,3,0,1,0,9,1.5433239
1,2,1,0,0,2,1,0,8,1.3772602
5,0,1,0,3,2,0,0,8,1.7905043
2,0,1,0,1,0,0,2,5,1.4791032
2,0,1,1,2,2,0,0,9,1.8980104
3,2,0,0,3,1,1,0,7,1.919211
1,2,0,1,2,2,0,0,9,1.7074192
2,0,1,1,3,1,0,0,10,1.4576967
2,1,0,1,1,0,2,0,8,1.3743017
3,2,0,0,2,3,0,0,7,1.9617842
2,2,1,0,4,1,0,0,9,1.8244187
4,0,0,0,1,2,2,0,4,1.2985344
2,0,1,1,2,1,0,0,11,1.4808613
1,1,0,1,0,1,2,0,7,1.1441597
3,2,0,0,3,0,0,1,7,1.8625497
1,1,1,1,4,0,0,0,11,1.5394582
4,0,0,0,3,1,0,1,4,1.2216903
2,2,1,0,6,0,0,0,9,1.8932383
3,0,1,0,2,0,1,1,6,1.6530616
3,0,0,1,3,0,0,1,8,1.3879393
5,0,1,0,5,1,0,0,8,1.8359704
1,2,1,0,2,0,0,1,8,1.8405638
1,1,1,0,2,1,0,1,6,1.6222111
3,0,0,0,0,1,1,1,3,1.1413937
3,0,1,0,3,1,0,1,6,1.5649043
1,0,1,0,0,1,1,1,4,1.2966449
2,1,0,1,2,2,0,0,9,1.6266489
3,1,0,1,6,0,0,0,9,1.7039621
0,0,1,2,2,0,0,0,13,1.4476732
3,0,1,0,2,2,1,0,6,1.6444129
2,1,0,1,2,2,0,0,9,1.6349115
3,2,0,0,3,1,1,0,7,1.9014313
5,0,0,0,2,2,0,1,5,1.4583259
1,1,1,1,1,2,0,0,10,1.5786613
1,0,2,0,1,2,1,0,7,1.5424287
1,2,0,1,2,0,1,0,10,1.5590398
4,0,0,0,2,0,0,2,4,1.3230861
1,2,1,0,3,0,0,1,8,1.8539892
2,1,0,1,5,0,0,0,10,1.3508288
0,2,0,1,2,0,0,0,13,1.300166
3,1,0,0,2,2,0,1,5,1.5002011
2,3,0,0,5,1,0,0,8,1.9370977
0,0,1,1,1,0,0,1,10,1.1786276
2,1,1,0,1,0,1,1,7,1.7235993
1,1,1,1,3,1,0,0,10,1.7903881
2,1,1,0,2,0,2,0,7,1.4362403
1,1,0,1,1,1,0,1,8,1.2790849
2,0,0,2,4,0,0,0,11,1.4176629
2,1,0,1,2,1,1,0,8,1.5100968
3,1,0,1,4,1,0,0,9,1.8851732
3,1,0,1,3,1,0,0,10,1.6775517
2,1,0,1,2,1,1,0,8,1.5863723
1,1,0,1,2,0,2,0,7,1.2770991
3,1,0,0,2,0,1,1,5,1.670626
0,1,1,1,1,0,1,0,11,1.3581815
2,1,0,1,2,1,1,0,8,1.5983212
3,1,1,0,3,2,0,0,8,1.889815
1,1,0,1,1,0,1,1,7,1.3281413
1,0,1,1,2,0,1,0,10,1.3175544
0,2,1,1,3,0,0,0,12,1.6404884
1,1,1,0,2,1,0,1,6,1.6944833
2,1,1,1,4,0,0,0,11,1.8397323
3,1,1,0,5,1,0,0,8,1.7869824
1,1,0,1,2,1,0,1,7,1.7404567
1,2,1,0,1,3,0,0,8,1.3251392
3,0,0,1,1,2,1,0,7,1.5527457
2,0,0,1,1,1,2,0,6,1.3723509
2,0,2,0,2,1,1,0,8,1.658653
2,2,1,0,4,1,0,0,9,1.7554739
4,2,0,0,5,1,0,0,8,2.1000679
4,0,0,0,1,1,1,1,4,1.3390669
2,0,1,1,0,3,0,0,9,1.5156971
4,0,0,0,2,0,3,0,4,1.2614963
3,0,1,0,1,4,0,0,6,1.6426276
2,1,0,1,3,0,1,0,9,1.5025011
2,1,0,0,1,1,1,1,4,1.6832563
4,1,0,0,5,0,0,1,6,1.7011755
1,2,1,0,2,1,1,0,8,1.5763062
3,2,0,0,4,2,0,0,7,1.9386965
0,0,2,1,1,2,0,0,10,1.5541627
2,1,1,0,2,0,0,1,7,1.8990327
4,1,0,0,3,0,2,0,6,1.7615125
2,1,1,0,1,0,1,1,7,1.6953325
1,1,0,1,1,1,0,1,8,1.4426751
2,1,1,0,3,1,1,0,7,1.6399165
4,1,0,0,1,2,0,1,6,1.8352251
0,1,0,1,0,0,1,1,6,1.1684676
2,0,0,2,4,0,0,0,11,1.4844857
2,3,0,0,2,1,1,0,8,2.0151517
3,2,0,0,4,0,0,1,7,1.7569166
1,2,0,0,0,2,0,1,5,1.3741397
4,0,0,0,2,1,1,1,4,1.3306977
3,1,1,0,3,2,0,0,8,1.9623283
4,0,0,0,1,1,1,1,4,1.3059319
1,1,0,1,1,2,0,0,10,1.2350112
4,0,1,0,5,0,1,0,7,1.6622974
2,2,0,1,3,1,0,0,10,1.8076187
0,2,0,1,1,1,1,0,9,1.2817432
1,1,0,0,1,0,0,2,3,1.2136031
0,1,2,0,1,1,0,1,8,1.5974567
3,1,1,0,5,1,0,0,8,1.813238
3,2,0,0,2,0,2,0,7,1.6731197
2,2,0,0,1,0,0,2,6,1.4120461
1,2,0,0,0,0,2,1,5,1.0716742
3,1,0,0,3,0,0,1,5,1.7041763
3,1,1,0,5,1,0,0,8,1.7297283
0,0,0,2,1,1,0,0,12,1.3438801
0,2,0,1,0,2,1,0,8,1.2645477
1,1,2,0,1,1,1,0,9,1.4833927
3,0,0,1,1,1,1,0,9,1.4860451
2,0,1,1,3,0,0,0,12,1.3780918
3,1,0,0,1,0,1,1,5,1.6304715
2,0,2,0,3,0,0,1,8,1.7067107
1,2,1,0,1,3,0,0,8,1.6602335
2,2,0,0,1,1,2,0,6,1.5610049
2,2,0,1,4,0,0,0,11,1.712261
4,0,1,0,4,2,0,0,7,1.8180898
4,1,0,0,2,1,0,1,6,1.8724633
5,0,0,0,4,1,0,1,5,1.5386641
1,1,1,0,1,0,1,1,6,1.324093
4,1,1,0,6,0,0,0,9,1.7722445
0,2,0,1,2,0,0,1,9,1.3006098
3,1,0,1,4,1,0,0,9,1.6118822
2,1,1,0,3,1,1,0,7,1.8865658
1,1,0,1,3,0,0,0,12,1.2642795
4,1,0,0,4,1,1,0,6,1.8847992
3,1,0,0,1,0,3,0,5,1.5321747
3,1,0,0,0,1,0,2,5,1.2982696
0,0,2,1,2,0,1,0,10,1.3825392
1,1,1,0,1,1,0,1,6,1.6087487
4,1,0,0,2,1,0,1,6,1.8024304
2,0,0,1,1,1,1,0,9,1.1866832
2,1,0,0,1,1,1,1,4,1.6319487
4,0,0,0,2,1,1,1,4,1.4371415
4,0,0,0,3,1,0,1,4,1.3939439
2,0,0,1,1,1,0,1,7,1.3733972
3,1,0,0,1,0,3,0,5,1.4424684
6,1,0,0,5,1,0,0,8,1.9822695
1,1,0,1,2,0,0,1,8,1.538186
1,0,1,1,1,0,2,0,8,1.3746872
3,2,0,0,3,0,0,1,7,1.8250713
4,1,0,1,5,0,0,0,10,1.6351542
2,1,1,0,2,3,0,0,7,1.7333937
1,3,0,0,4,0,0,1,7,1.7026647
3,0,0,1,2,2,0,0,9,1.4480852
3,0,0,1,2,1,0,1,7,1.5385207
4,1,0,0,3,1,0,1,6,1.8283005
1,1,1,1,4,0,0,0,11,1.6182452
2,1,0,1,4,0,1,0,8,1.59334
1,0,0,1,1,0,1,1,5,1.2810552
1,1,0,1,0,2,0,1,7,1.5127069
5,0,0,0,3,2,1,0,5,1.4625341
2,1,0,0,1,0,2,1,4,1.1395118
3,1,0,1,4,1,0,0,9,1.9191189
1,0,1,1,2,1,1,0,8,1.2964572
1,1,1,1,3,1,0,0,10,1.8349279
1,1,1,0,1,0,0,2,6,1.3768272
3,1,1,0,4,0,1,0,8,1.6492901
1,2,0,1,2,0,0,1,9,1.6798675
3,0,0,1,3,0,0,1,8,1.3461379
1,2,0,0,0,2,0,1,5,1.4504803
3,0,1,0,1,4,0,0,6,1.4307054
3,0,0,1,1,0,1,1,7,1.643299
1,1,0,1,1,0,0,1,10,1.3206894
2,1,1,0,2,3,0,0,7,1.7813016
2,0,3,0,4,0,0,0,11,1.6949687
3,2,0,0,3,1,1,0,7,1.8112818
2,1,1,0,2,1,0,1,7,1.7430767
2,1,1,0,1,2,1,0,7,1.5955586
3,1,1,0,2,1,1,0,8,1.778398
1,1,2,0,2,2,0,0,9,1.7143643
1,1,0,1,1,2,0,0,10,1.3871989
1,1,1,1,3,1,0,0,10,1.9196445
4,1,0,0,2,1,0,1,6,1.9902463
2,1,0,0,2,0,0,2,4,1.5891337
1,1,2,0,4,1,0,0,9,1.6788305
1,2,1,0,1,1,0,1,8,1.9044638
3,0,0,1,2,0,0,1,9,1.3703877
1,1,0,1,1,0,0,1,9,1.4532441
2,0,2,0,2,1,1,0,8,1.7599412
3,1,0,0,1,0,0,2,5,1.5510287
1,0,2,0,2,1,0,1,7,1.4743932
4,1,0,0,3,1,0,1,6,1.8716671
3,1,0,1,4,1,0,0,9,1.9417672
2,2,0,0,3,1,0,1,6,1.8686022
3,0,2,0,4,1,0,0,9,1.853528
3,1,1,0,3,0,0,1,8,1.8485168
2,2,1,0,2,2,0,0,9,1.9989015
3,1,1,0,2,1,1,0,8,1.8181596
4,0,1,0,4,2,0,0,7,1.6538479
2,1,0,1,2,1,1,0,8,1.5594771
3,2,0,0,4,0,0,1,7,1.7386847
0,2,1,0,1,0,0,1,7,1.5685374
4,2,0,0,3,2,0,0,8,1.8828475
2,2,0,0,2,0,1,1,6,1.679266
4,0,0,0,1,2,2,0,4,1.2101542
2,0,1,1,1,2,0,0,10,1.4632474
2,1,0,1,4,0,1,0,8,1.573318
2,2,1,0,2,2,0,0,9,1.7448951
1,3,0,0,2,0,2,0,7,1.5908678
2,0,1,0,0,0,2,1,5,1.0568991
1,1,1,0,0,3,1,0,6,1.2418888
3,0,0,1,2,2,0,0,9,1.3431008
2,2,0,0,2,2,1,0,6,1.4824443
1,2,1,0,3,0,0,1,8,1.7629793
2,2,1,0,2,2,0,0,9,2.182538
3,2,0,0,1,2,1,0,7,1.8329806
3,1,1,0,4,0,1,0,8,1.8641574
3,0,0,0,0,2,1,1,3,1.0389752
1,0,1,1,1,2,0,0,10,1.4746577
4,1,0,0,4,1,1,0,6,1.8651546
1,0,2,0,0,1,2,0,7,1.2873422
1,2,1,0,2,0,0,1,8,1.8751744
0,1,0,1,0,2,0,1,7,1.1968558
3,1,0,1,4,1,0,0,9,1.8343962
2,2,0,0,3,1,0,1,6,1.7440341
1,0,1,1,1,1,1,0,9,1.3955067
2,2,0,0,2,0,1,1,6,1.6098051
5,1,0,0,3,1,1,0,7,1.9233335
1,0,1,0,1,0,1,1,4,1.1071759
6,1,0,0,7,0,0,0,8,1.683012
1,0,1,2,3,0,0,0,12,1.7166133
3,0,0,1,2,1,1,0,8,1.6012315
4,1,0,0,2,2,1,0,6,1.9452144
0,2,0,1,2,1,1,0,8,1.3057948
1,0,2,0,1,1,0,1,7,1.4216006
2,1,0,1,2,1,1,0,8,1.6498402
1,2,1,0,1,3,0,0,8,1.9363954
1,2,0,0,2,0,1,1,5,1.6068927
1,1,1,1,3,1,0,0,10,1.6020981
2,1,0,0,0,2,1,1,4,1.1530359
1,0,0,2,1,0,1,0,11,1.3665423
5,1,0,0,4,2,0,0,7,2.0776801
1,0,1,0,0,2,0,1,4,1.1716427
2,1,0,1,1,3,0,0,8,1.3762188
2,1,0,1,2,1,1,0,8,1.5566713
3,0,0,1,3,1,1,0,7,1.3685642
0,1,0,1,1,1,0,1,8,1.2576702
1,1,1,1,3,1,0,0,10,1.83911
4,2,0,0,5,1,0,0,8,2.0731413
1,1,2,0,2,0,0,1,9,1.409346
1,1,2,0,3,0,1,0,9,1.577213
0,3,0,0,1,1,2,0,6,1.027827
2,0,1,1,4,0,0,0,11,1.4539182
2,2,0,0,0,1,1,1,6,1.3836461
1,2,1,0,1,1,0,1,8,1.6468145
1,0,0,1,1,1,1,0,9,1.0798597
4,1,0,0,3,1,0,1,6,1.8808519
1,1,0,1,0,2,0,1,7,1.4113815
1,1,0,0,1,0,0,2,3,1.1475892
3,2,0,0,1,2,1,0,7,2.0560215
1,3,0,0,1,1,0,1,7,1.6294341
2,1,0,1,2,0,1,0,10,1.4497904
0,0,1,2,1,0,1,0,11,1.5260638
2,2,0,1,5,0,0,0,10,1.7062548
4,0,0,1,3,2,0,0,8,1.6653544
2,2,0,0,2,1,0,1,6,1.7142537
4,0,1,0,3,1,1,0,7,1.7784389
1,1,0,1,2,1,0,1,7,1.3304808
2,1,0,1,3,2,0,0,8,1.6670231
3,1,0,0,2,2,0,1,5,1.667119
2,2,0,0,2,2,1,0,6,1.8234349
1,3,0,0,3,1,1,0,7,1.7331471
2,0,1,1,3,0,1,0,9,1.7408937
1,1,0,1,2,0,0,1,9,1.3814825
3,0,0,1,1,2,1,0,7,1.4739779
1,1,2,0,1,1,1,0,9,1.5681661
2,1,1,0,2,1,0,1,7,1.8127599
2,3,0,0,5,1,0,0,8,1.9054356
1,1,1,0,2,0,0,1,6,1.7343111
2,1,2,0,3,1,0,0,10,1.7269275
0,3,1,0,0,3,0,0,9,1.3220558
1,1,0,2,4,0,0,0,11,1.7687154
3,1,1,0,2,1,1,0,8,1.9897773
3,0,1,0,1,0,1,1,6,1.4819969
3,0,0,1,2,0,0,1,9,1.3138118
3,0,1,0,1,4,0,0,6,1.3844839
3,1,0,0,1,1,1,1,5,1.8649464
2,2,0,1,3,1,0,0,10,1.6053461
1,2,0,0,1,1,1,1,5,1.2607511
0,3,0,0,0,2,0,1,6,1.2999393
3,2,0,0,2,1,0,1,7,1.8309132
5,1,0,0,3,1,1,0,7,1.794022
2,1,1,0,2,1,0,1,7,1.8275445
5,1,0,0,3,1,1,0,7,2.0381958
3,0,1,0,2,0,1,1,6,1.6730447
7,0,0,0,6,1,0,0,7,1.5336641
3,0,2,0,3,0,1,0,9,1.5842227
1,1,1,0,0,2,0,1,6,1.4877295
3,2,0,0,2,0,2,0,7,1.8756734
2,0,1,1,3,0,1,0,9,1.6051928
4,0,0,0,1,1,1,1,4,1.3199289
2,0,0,1,1,2,1,0,7,1.4384727
1,3,0,0,2,1,0,1,7,1.6750089
0,0,0,2,1,0,2,0,8,1.1734571
1,2,1,0,3,2,0,0,8,1.8046634
2,0,1,1,2,2,0,0,9,1.6649544
1,2,0,0,1,0,1,1,5,1.3064115
2,0,1,1,2,1,0,0,11,1.5536524
3,3,0,0,4,1,0,0,9,2.1324339
2,2,1,0,3,0,1,0,9,1.6813247
3,2,0,0,3,1,1,0,7,1.6953933
5,0,0,0,3,1,0,1,5,1.5360756
3,1,0,0,2,2,0,1,5,1.6432215
4,0,0,0,1,2,0,1,4,1.4760659
1,0,1,1,1,1,1,0,9,1.3849595
0,1,2,0,2,1,1,0,8,1.353106
2,0,0,1,0,1,0,1,9,1.1937721
3,1,0,1,4,1,0,0,9,1.7339779
3,1,1,0,1,3,0,0,8,1.9451979
2,0,0,1,1,2,0,1,6,1.3845063
2,0,0,1,1,2,1,0,7,1.3426844
0,1,0,1,0,1,0,1,9,1.117025
2,1,1,0,2,1,0,1,7,1.7499532
3,0,0,1,3,1,0,0,10,1.273212
0,0,0,2,1,2,0,0,10,1.3282626
3,0,0,0,0,1,0,2,3,1.071516
0,1,0,2,3,1,0,0,10,1.3917328
2,1,0,1,2,2,0,0,9,1.6302691
2,0,0,1,1,1,0,1,8,1.2634693
3,1,0,0,2,2,0,1,5,1.7926041
3,1,0,0,1,2,0,1,5,1.848483
1,1,1,0,1,1,2,0,6,1.4269602
3,0,0,1,2,0,2,0,7,1.3173156
3,1,0,1,4,1,0,0,9,1.6933489
2,1,2,0,3,1,0,0,10,1.9704804
1,0,0,2,2,1,0,0,11,1.3627305
6,0,0,0,4,1,1,0,6,1.5951828
2,1,0,1,2,1,1,0,8,1.5173732
2,1,0,0,1,0,2,1,4,1.5045656
5,0,0,0,4,1,0,1,5,1.5010478
3,0,0,0,2,0,0,1,3,1.2887948
0,0,1,1,0,1,0,1,9,1.1942594
2,1,1,0,1,2,1,0,7,1.727309
0,2,1,0,2,1,0,1,7,1.7482312
1,1,0,1,0,2,1,0,8,1.2589316
4,1,0,0,3,3,0,0,6,1.8904868
1,1,1,0,1,2,0,1,6,1.3075398
2,3,0,0,1,3,0,0,8,1.7572316
4,0,0,0,1,1,0,2,4,1.0160656
3,1,1,0,3,2,0,0,8,1.9410427
1,2,0,0,2,0,1,1,5,1.5272671
2,2,1,0,4,1,0,0,9,2.0090075
1,2,1,0,2,1,1,0,8,1.7133155
0,1,1,1,2,0,0,0,13,1.2841103
0,0,0,2,1,0,0,0,14,1.3096982
4,0,0,0,1,0,0,2,4,1.4222662
1,1,1,0,1,0,1,1,6,1.3765523
2,1,0,1,2,1,0,0,11,1.4730259
1,1,1,1,3,1,0,0,10,1.7610998
0,0,0,2,1,1,0,0,12,1.265934
1,2,0,1,3,0,1,0,9,1.6722137
1,2,1,0,2,1,1,0,8,1.7746613
1,0,1,0,0,0,0,2,4,1.2023908
4,0,1,0,3,1,1,0,7,1.5393958
1,2,0,1,1,1,1,0,9,1.4742795
4,0,1,0,4,0,0,1,7,1.7716572
1,1,0,1,1,1,1,0,9,1.3972235
2,0,2,0,2,1,1,0,8,1.5729697
2,1,0,1,3,2,0,0,8,1.5874556
2,0,1,1,4,0,0,0,11,1.3858471
2,3,0,0,3,2,0,0,8,2.0862653
3,0,0,0,1,1,1,1,3,1.1205982
1,1,0,0,1,0,0,2,3,1.2565335
1,0,1,1,1,1,0,1,8,1.4924362
2,1,1,0,0,4,0,0,7,1.5567191
0,3,0,0,1,2,0,1,6,1.4221923
1,2,0,0,2,0,1,1,5,1.5773842
0,2,0,1,1,0,0,1,9,1.29249
1,0,1,1,1,1,1,0,9,1.3105713
1,1,2,0,0,3,0,0,9,1.3075224
5,0,0,0,4,1,0,1,5,1.4941419
2,1,0,0,0,1,0,1,4,1.4019414
2,1,0,1,2,2,0,0,9,1.5934899
2,1,0,1,3,0,1,0,9,1.5481483
0,2,1,0,1,1,0,1,7,1.4676803
2,3,0,0,2,1,1,0,8,1.7247272
2,1,0,0,1,2,0,1,4,1.5306698
2,2,0,0,2,1,0,1,6,1.7747358
4,1,0,0,4,0,0,1,6,1.7294024
1,1,2,0,2,2,0,0,9,1.4990195
3,1,0,1,2,2,0,0,9,1.6081598
3,1,0,0,1,3,1,0,5,1.5470791
0,2,2,0,3,1,0,0,10,1.7498159
2,2,0,0,3,0,0,1,6,1.8828453
1,1,0,1,2,1,1,0,8,1.6737971
2,0,1,0,1,1,0,1,5,1.3493255
2,1,0,0,3,0,0,1,4,1.4842528
2,3,0,0,3,2,0,0,8,1.889115
1,2,0,0,2,0,0,1,5,1.5766958
1,3,1,0,3,1,0,0,10,1.8570572
1,1,0,1,2,0,0,1,8,1.5156583
2,0,0,1,1,0,1,1,6,1.2374113
2,1,0,0,2,0,0,2,4,1.499663
4,1,0,0,3,0,2,0,6,1.9647629
3,2,0,0,2,0,2,0,7,1.6900508
4,0,0,1,5,1,0,0,8,1.366675
2,1,0,1,2,1,1,0,8,1.4676349
4,1,0,0,0,3,1,0,6,1.6551399
2,2,1,0,4,1,0,0,9,1.9518764
3,3,0,0,4,1,0,0,9,2.0091043
2,1,0,1,2,1,1,0,8,1.599757
2,1,1,0,1,1,0,1,7,1.6704015
2,0,0,1,1,0,0,1,7,1.4103912
1,1,0,1,1,2,1,0,7,1.3936716
3,1,0,0,0,2,2,0,5,1.5504051
3,3,0,0,4,1,0,0,9,2.0206263
2,0,1,0,1,0,1,1,5,1.3025076
1,2,0,1,2,0,0,1,9,1.608942
1,0,1,1,3,1,0,0,10,1.4214818
2,2,0,0,2,1,0,1,6,1.583362
2,1,2,0,3,1,0,0,10,1.8517334
4,1,0,0,2,1,0,1,6,1.7384061
1,1,0,1,2,1,0,1,7,1.4042736
3,2,0,0,4,2,0,0,7,1.8825264
2,0,3,0,4,0,0,0,11,1.6238816
4,0,0,1,4,1,0,0,9,1.5568752
3,0,0,1,3,0,1,0,9,1.4952269
2,1,1,0,2,0,2,0,7,1.5108378
2,0,1,1,1,1,1,0,9,1.4733194
3,0,0,1,0,2,0,1,7,1.3257767
2,3,0,0,3,0,0,1,8,1.7292906
1,0,1,0,1,1,0,1,4,1.2229637
4,0,0,0,1,1,1,1,4,1.4831929
1,2,0,0,1,0,0,2,5,1.4218186
3,1,1,0,2,1,1,0,8,1.8230656
3,0,2,0,3,0,1,0,9,1.6277729
0,2,2,0,3,1,0,0,10,1.9042156
3,0,0,1,2,1,1,0,8,1.3523271
3,1,0,0,2,0,0,2,5,1.5657768
5,0,0,0,3,1,0,1,5,1.5082127
2,1,0,0,2,1,0,1,4,1.6639132
3,0,1,0,1,2,0,1,6,1.8044165
4,1,0,0,1,2,0,1,6,1.8510088
4,1,0,0,3,1,0,1,6,1.9214376
1,1,1,0,1,0,0,2,6,1.4851973
3,2,0,0,4,2,0,0,7,1.8580371
3,1,1,0,2,1,1,0,8,1.8224863
2,1,0,1,1,0,2,0,8,1.4090303
2,0,2,0,1,1,0,1,8,1.6701646
1,0,1,1,3,1,0,0,10,1.3665153
0,2,1,1,4,0,0,0,11,1.8267914
4,1,0,0,2,2,1,0,6,1.9215766
5,1,0,0,2,3,0,0,7,2.1206982
0,0,1,1,0,1,0,1,9,1.0472767
2,1,0,1,1,0,2,0,8,1.4599574
2,0,0,1,3,1,0,0,10,1.136927
1,3,1,0,3,1,0,0,10,1.9424218
6,0,0,0,3,3,0,0,6,1.6489596
3,0,1,0,1,1,2,0,6,1.8873929
1,1,1,0,1,0,1,1,6,1.498067
1,1,0,1,2,1,0,1,7,1.609115
3,0,2,0,2,2,0,0,9,1.9822439
2,0,0,0,1,0,0,2,2,0.92735839
