num_1_1,num_1_2,num_1_3,num_1_4m,num_0_1,num_0_2,num_0_3,num_0_4m,num_1_all,ZT
4,0,1,0,0,4,0,0,7,1.10180736
3,1,1,0,1,3,0,0,8,1.29744101
4,0,0,1,1,3,0,0,8,1.25119603
3,0,0,1,0,3,0,0,9,1.21723938
4,1,0,0,1,2,0,1,6,1.09923303
6,0,0,0,2,2,1,0,6,1.03776324
4,0,1,0,1,2,1,0,7,1.24663162
6,0,0,0,1,4,0,0,6,1.04431951
5,1,0,0,2,3,0,0,7,1.06697237
5,1,0,0,2,3,0,0,7,1.09177518
4,0,0,1,1,3,0,0,8,1.23212421
5,1,0,0,2,3,0,0,7,1.05172479
7,0,0,0,4,2,0,0,7,0.979316115
5,0,1,0,3,2,0,0,8,1.11758971
5,1,0,0,2,3,0,0,7,1.12027991
4,2,0,0,3,2,0,0,8,1.03213358
5,0,1,0,3,2,0,0,8,1.08547461
4,0,0,1,2,2,0,0,9,1.18581903
3,2,0,0,1,2,1,0,7,1.24036264
5,1,0,0,2,3,0,0,7,1.11579633
3,1,1,0,1,3,0,0,8,1.17346251
5,1,0,0,2,3,0,0,7,1.06835878
4,2,0,0,3,2,0,0,8,1.00986075
4,2,0,0,3,2,0,0,8,1.05902112
3,1,0,1,2,2,0,0,9,1.02510285
3,1,1,0,1,3,0,0,8,1.19351423
5,0,1,0,3,2,0,0,8,1.02780366
3,0,2,0,2,2,0,0,9,1.01850414
4,0,0,1,1,3,0,0,8,1.14073038
3,1,0,1,2,2,0,0,9,1.08574021
4,0,0,1,2,2,0,0,9,1.06683612
3,0,0,1,1,2,0,0,10,1.16845262
2,2,0,0,0,2,0,1,6,1.09985161
4,1,0,0,1,2,0,1,6,1.23724627
2,1,1,0,0,2,0,1,7,1.34010875
3,2,0,0,1,2,1,0,7,1.16824734
3,2,0,0,1,2,1,0,7,1.20417726
2,1,0,1,0,2,1,0,8,1.29411399
3,2,0,0,0,4,0,0,7,0.994537234
5,1,0,0,2,3,0,0,7,1.10110974
3,1,1,0,1,3,0,0,8,1.30153644
3,2,0,0,0,4,0,0,7,1.11295915
2,3,0,0,1,3,0,0,8,1.26258337
3,1,1,0,1,3,0,0,8,1.25528049
2,1,0,1,0,3,0,0,9,1.26565218
3,2,0,0,1,2,1,0,7,1.25816298
5,1,0,0,2,3,0,0,7,1.06116354
3,1,1,0,1,3,0,0,8,1.25125659
5,1,0,0,2,3,0,0,7,1.13173163
4,2,0,0,3,2,0,0,8,1.01701033
4,2,0,0,3,2,0,0,8,1.095034
3,1,0,1,2,2,0,0,9,1.05831182
2,3,0,0,1,3,0,0,8,1.19866836
4,2,0,0,3,2,0,0,8,1.09632099
2,2,1,0,2,2,0,0,9,1.25210023
3,1,1,0,1,3,0,0,8,1.15398598
2,2,1,0,2,2,0,0,9,1.09293664
3,1,0,1,2,2,0,0,9,1.08756018
2,1,0,1,1,2,0,0,10,1.19658971
2,1,1,0,0,2,0,1,7,1.26616442
4,0,1,0,1,2,1,0,7,1.1548785
2,0,2,0,0,2,1,0,8,1.20032835
4,0,1,0,0,4,0,0,7,0.98839283
3,1,1,0,1,3,0,0,8,1.16395974
3,1,1,0,1,3,0,0,8,1.13741708
2,0,1,1,0,3,0,0,9,1.14776194
3,1,1,0,1,3,0,0,8,1.17652929
5,0,1,0,3,2,0,0,8,1.02737713
3,0,2,0,2,2,0,0,9,1.06802106
3,1,1,0,1,3,0,0,8,1.15877104
2,2,1,0,2,2,0,0,9,1.17296576
3,0,2,0,2,2,0,0,9,1.1494453
2,0,1,1,1,2,0,0,10,1.12653494
2,1,0,1,0,2,1,0,8,1.20852613
4,0,0,1,1,3,0,0,8,1.1166414
2,0,1,1,0,3,0,0,9,1.15910661
4,0,0,1,1,3,0,0,8,1.09176826
3,1,0,1,2,2,0,0,9,1.12549853
3,1,0,1,2,2,0,0,9,1.12204254
2,0,0,2,1,2,0,0,10,1.08116353
2,1,0,1,0,3,0,0,9,1.23507822
4,0,0,1,2,2,0,0,9,1.14667785
2,0,1,1,1,2,0,0,10,1.19196129
3,0,0,1,0,3,0,0,9,1.21133339
2,1,0,1,1,2,0,0,10,1.1614964
3,0,0,1,1,2,0,0,10,1.13743699
2,0,0,1,0,2,0,0,11,1.11203921
3,1,0,0,1,1,0,1,5,1.08053017
5,0,0,0,2,1,0,1,5,1.07465327
3,0,1,0,1,1,0,1,6,1.13908553
4,1,0,0,2,1,0,1,6,1.14291215
4,1,0,0,2,1,0,1,6,1.17572474
3,0,0,1,1,1,0,1,7,1.35069489
4,1,0,0,1,2,0,1,6,1.13028061
6,0,0,0,3,1,0,1,6,1.10587394
4,0,1,0,2,1,0,1,7,1.1028161
4,1,0,0,1,2,0,1,6,1.21910846
3,2,0,0,2,1,0,1,7,1.16527271
4,0,1,0,2,1,0,1,7,1.19406009
3,0,0,1,1,1,0,1,8,1.27477586
4,1,0,0,1,1,2,0,6,1.14567256
6,0,0,0,2,2,1,0,6,1.07376194
4,0,1,0,1,2,1,0,7,1.31229353
6,0,0,0,2,2,1,0,6,1.04113495
5,1,0,0,3,1,1,0,7,1.05225253
5,1,0,0,3,1,1,0,7,1.1447438
4,0,0,1,2,1,1,0,8,1.2939949
3,2,0,0,1,2,1,0,7,1.22617793
5,1,0,0,3,1,1,0,7,1.09911621
3,1,1,0,2,1,1,0,8,1.17637146
4,0,1,0,1,2,1,0,7,1.22288609
3,1,1,0,2,1,1,0,8,1.13344741
4,0,0,1,2,1,1,0,8,1.15606761
3,0,0,1,1,1,1,0,9,1.26166511
4,1,0,0,1,2,0,1,6,1.10674262
6,0,0,0,2,2,1,0,6,1.09742641
4,0,1,0,1,2,1,0,7,1.17752397
5,1,0,0,2,3,0,0,7,1.08665967
5,1,0,0,2,3,0,0,7,1.13175428
4,0,0,1,1,3,0,0,8,1.19336987
5,1,0,0,2,3,0,0,7,0.998583019
7,0,0,0,4,2,0,0,7,1.00339687
5,0,1,0,3,2,0,0,8,1.00414646
5,1,0,0,2,3,0,0,7,1.10465038
4,2,0,0,3,2,0,0,8,1.05805051
5,0,1,0,3,2,0,0,8,1.09667611
4,0,0,1,2,2,0,0,9,1.04682148
3,2,0,0,1,2,1,0,7,1.07550991
5,1,0,0,2,3,0,0,7,1.02976584
3,1,1,0,1,3,0,0,8,1.08801186
5,1,0,0,2,3,0,0,7,1.07542062
4,2,0,0,3,2,0,0,8,1.10564852
4,2,0,0,3,2,0,0,8,1.092924
3,1,0,1,2,2,0,0,9,1.10394883
3,1,1,0,1,3,0,0,8,1.07092595
5,0,1,0,3,2,0,0,8,1.07174182
3,0,2,0,2,2,0,0,9,1.03386724
4,0,0,1,1,3,0,0,8,1.09267092
3,1,0,1,2,2,0,0,9,0.998801649
4,0,0,1,2,2,0,0,9,1.01303613
3,0,0,1,1,2,0,0,10,1.12116063
4,1,0,0,2,1,0,1,6,1.1001395
6,0,0,0,3,1,0,1,6,1.09177601
4,0,1,0,2,1,0,1,7,1.10165894
5,1,0,0,3,1,1,0,7,1.0985949
5,1,0,0,3,1,1,0,7,1.1312083
4,0,0,1,2,1,1,0,8,1.24360859
5,1,0,0,2,3,0,0,7,1.0676235
7,0,0,0,4,2,0,0,7,0.974377573
5,0,1,0,3,2,0,0,8,1.01600087
5,1,0,0,2,3,0,0,7,1.16829157
4,2,0,0,3,2,0,0,8,1.05321515
5,0,1,0,3,2,0,0,8,1.06773973
4,0,0,1,2,2,0,0,9,1.19254363
5,1,0,0,3,1,1,0,7,1.01805043
7,0,0,0,4,2,0,0,7,0.92846787
5,0,1,0,3,2,0,0,8,1.12305558
7,0,0,0,4,2,0,0,7,0.933366716
6,1,0,0,5,1,0,0,8,0.881595612
6,1,0,0,5,1,0,0,8,0.921836972
5,0,0,1,4,1,0,0,9,1.0706203
4,2,0,0,3,2,0,0,8,1.09850276
6,1,0,0,5,1,0,0,8,0.926339447
4,1,1,0,4,1,0,0,9,1.10151958
5,0,1,0,3,2,0,0,8,1.07491422
4,1,1,0,4,1,0,0,9,0.997352183
5,0,0,1,4,1,0,0,9,0.999098539
4,0,0,1,3,1,0,0,10,1.16027224
3,2,0,0,2,1,0,1,7,1.11644685
5,1,0,0,3,1,1,0,7,1.0633837
3,1,1,0,2,1,1,0,8,1.2191999
4,2,0,0,3,2,0,0,8,1.06653011
4,2,0,0,3,2,0,0,8,1.06750298
3,1,0,1,2,2,0,0,9,1.12979412
4,2,0,0,3,2,0,0,8,1.14657342
6,1,0,0,5,1,0,0,8,0.953575194
4,1,1,0,4,1,0,0,9,1.04292691
4,2,0,0,3,2,0,0,8,1.1227982
3,3,0,0,4,1,0,0,9,1.02813745
4,1,1,0,4,1,0,0,9,1.08969462
3,1,0,1,3,1,0,0,10,1.21809208
3,1,1,0,2,1,1,0,8,1.02996588
5,0,1,0,3,2,0,0,8,1.00541997
3,0,2,0,2,2,0,0,9,1.0925014
5,0,1,0,3,2,0,0,8,1.07926321
4,1,1,0,4,1,0,0,9,1.06733322
4,1,1,0,4,1,0,0,9,1.0714606
3,0,1,1,3,1,0,0,10,1.12314534
3,1,0,1,2,2,0,0,9,1.21463215
5,0,0,1,4,1,0,0,9,1.00573218
3,0,1,1,3,1,0,0,10,1.10717154
4,0,0,1,2,2,0,0,9,1.27022874
3,1,0,1,3,1,0,0,10,1.15569031
4,0,0,1,3,1,0,0,10,1.01899981
3,0,0,1,2,1,0,0,11,1.14322317
2,2,0,0,1,1,0,1,6,1.12164879
4,1,0,0,2,1,0,1,6,1.1628803
2,1,1,0,1,1,0,1,7,1.12003982
3,2,0,0,2,1,0,1,7,1.15796673
3,2,0,0,2,1,0,1,7,1.13808274
2,1,0,1,1,1,0,1,8,1.21229887
3,2,0,0,1,2,1,0,7,1.33621371
5,1,0,0,3,1,1,0,7,1.15332627
3,1,1,0,2,1,1,0,8,1.20456946
3,2,0,0,1,2,1,0,7,1.15551901
2,3,0,0,2,1,1,0,8,1.09823525
3,1,1,0,2,1,1,0,8,1.16013074
2,1,0,1,1,1,1,0,9,1.24166656
3,2,0,0,1,2,1,0,7,1.21091461
5,1,0,0,2,3,0,0,7,1.13119638
3,1,1,0,1,3,0,0,8,1.20534921
4,2,0,0,3,2,0,0,8,1.05350661
4,2,0,0,3,2,0,0,8,1.07250977
3,1,0,1,2,2,0,0,9,1.05168355
2,3,0,0,1,3,0,0,8,1.00647426
4,2,0,0,3,2,0,0,8,1.10139549
2,2,1,0,2,2,0,0,9,0.971927166
3,1,1,0,1,3,0,0,8,1.10230172
2,2,1,0,2,2,0,0,9,1.02898157
3,1,0,1,2,2,0,0,9,1.06415045
2,1,0,1,1,2,0,0,10,1.07904029
3,2,0,0,2,1,0,1,7,1.12289166
5,1,0,0,3,1,1,0,7,1.06799138
3,1,1,0,2,1,1,0,8,1.25945377
4,2,0,0,3,2,0,0,8,0.96778059
4,2,0,0,3,2,0,0,8,1.00923038
3,1,0,1,2,2,0,0,9,1.08168328
4,2,0,0,3,2,0,0,8,1.14304066
6,1,0,0,5,1,0,0,8,0.914222181
4,1,1,0,4,1,0,0,9,0.915138185
4,2,0,0,3,2,0,0,8,1.10977685
3,3,0,0,4,1,0,0,9,0.996372283
4,1,1,0,4,1,0,0,9,1.08054554
3,1,0,1,3,1,0,0,10,1.14552677
2,3,0,0,2,1,1,0,8,1.0818311
4,2,0,0,3,2,0,0,8,1.03087246
2,2,1,0,2,2,0,0,9,1.15617907
4,2,0,0,3,2,0,0,8,0.999604583
3,3,0,0,4,1,0,0,9,1.05844867
3,3,0,0,4,1,0,0,9,1.04177451
2,2,0,1,3,1,0,0,10,1.17512953
2,2,1,0,2,2,0,0,9,1.14937985
4,1,1,0,4,1,0,0,9,1.10347199
2,1,2,0,3,1,0,0,10,1.04043067
3,1,0,1,2,2,0,0,9,1.15974605
2,2,0,1,3,1,0,0,10,1.0330497
3,1,0,1,3,1,0,0,10,1.11366093
2,1,0,1,2,1,0,0,11,1.14877832
2,1,1,0,1,1,0,1,7,1.27164447
4,0,1,0,2,1,0,1,7,1.18084967
2,0,2,0,1,1,0,1,8,1.21667039
3,1,1,0,2,1,1,0,8,1.10011899
3,1,1,0,2,1,1,0,8,1.1055578
2,0,1,1,1,1,1,0,9,1.29403317
3,1,1,0,1,3,0,0,8,1.08810949
5,0,1,0,3,2,0,0,8,1.01343644
3,0,2,0,2,2,0,0,9,0.950731933
3,1,1,0,1,3,0,0,8,1.0899756
2,2,1,0,2,2,0,0,9,1.06675637
3,0,2,0,2,2,0,0,9,1.0649389
2,0,1,1,1,2,0,0,10,1.06367004
3,1,1,0,2,1,1,0,8,1.13301516
5,0,1,0,3,2,0,0,8,1.00234652
3,0,2,0,2,2,0,0,9,1.097211
4,1,1,0,4,1,0,0,9,1.03376091
4,1,1,0,4,1,0,0,9,1.06027639
3,0,1,1,3,1,0,0,10,1.02953875
2,2,1,0,2,2,0,0,9,1.14750719
4,1,1,0,4,1,0,0,9,1.06739998
2,1,2,0,3,1,0,0,10,1.02988529
3,0,2,0,2,2,0,0,9,1.10763824
2,1,2,0,3,1,0,0,10,1.02574921
3,0,1,1,3,1,0,0,10,1.05717599
2,0,1,1,2,1,0,0,11,1.14137697
2,1,0,1,1,1,0,1,8,1.17337835
4,0,0,1,2,1,1,0,8,1.14124155
2,0,1,1,1,1,1,0,9,1.25418115
3,1,0,1,2,2,0,0,9,0.980390012
3,1,0,1,2,2,0,0,9,1.10172713
2,0,0,2,1,2,0,0,10,1.12151814
3,1,0,1,2,2,0,0,9,1.02075899
5,0,0,1,4,1,0,0,9,0.961656153
3,0,1,1,3,1,0,0,10,1.02720129
3,1,0,1,2,2,0,0,9,1.10326231
2,2,0,1,3,1,0,0,10,1.04808879
3,0,1,1,3,1,0,0,10,1.01654923
2,0,0,2,2,1,0,0,11,1.12639272
2,1,0,1,1,1,1,0,9,1.22713494
4,0,0,1,2,2,0,0,9,1.08762586
2,0,1,1,1,2,0,0,10,1.15122557
4,0,0,1,2,2,0,0,9,0.982071698
3,1,0,1,3,1,0,0,10,1.12279582
3,1,0,1,3,1,0,0,10,1.04781258
2,0,0,2,2,1,0,0,11,1.13193631
2,1,0,1,1,2,0,0,10,1.22924793
4,0,0,1,3,1,0,0,10,1.0679909
2,0,1,1,2,1,0,0,11,1.17873478
3,0,0,1,1,2,0,0,10,1.22962356
2,1,0,1,2,1,0,0,11,1.15736341
3,0,0,1,2,1,0,0,11,1.05763328
2,0,0,1,1,1,0,0,12,1.08457077
1,2,0,0,0,1,0,1,5,1.15257847
3,1,0,0,1,1,0,1,5,1.15039909
1,1,1,0,0,1,0,1,6,1.33227384
2,2,0,0,1,1,0,1,6,1.18152404
2,2,0,0,1,1,0,1,6,1.226583
1,1,0,1,0,1,0,1,7,1.463076
2,2,0,0,0,2,0,1,6,1.2768172
4,1,0,0,2,1,0,1,6,1.1672219
2,1,1,0,1,1,0,1,7,1.46500134
2,2,0,0,0,2,0,1,6,1.13406909
1,3,0,0,1,1,0,1,7,1.33412611
2,1,1,0,1,1,0,1,7,1.26242948
1,1,0,1,0,1,0,1,8,1.36736095
2,2,0,0,0,1,1,1,6,1.24957895
4,1,0,0,1,2,0,1,6,1.17281878
2,1,1,0,0,2,0,1,7,1.24424887
3,2,0,0,2,1,0,1,7,1.1720382
3,2,0,0,2,1,0,1,7,1.17070746
2,1,0,1,1,1,0,1,8,1.24130702
1,3,0,0,0,2,0,1,7,1.07607269
3,2,0,0,2,1,0,1,7,1.12452245
1,2,1,0,1,1,0,1,8,1.2281611
2,1,1,0,0,2,0,1,7,1.17336941
1,2,1,0,1,1,0,1,8,1.12177861
2,1,0,1,1,1,0,1,8,1.23143959
1,1,0,1,0,1,0,1,9,1.1703136
2,2,0,0,0,1,1,1,6,1.27606809
4,1,0,0,1,1,2,0,6,1.17744243
2,1,1,0,0,1,2,0,7,1.32096648
3,2,0,0,1,2,1,0,7,1.21075881
3,2,0,0,1,2,1,0,7,1.19256151
2,1,0,1,0,2,1,0,8,1.22932732
3,2,0,0,1,2,1,0,7,1.26087785
5,1,0,0,3,1,1,0,7,1.12633133
3,1,1,0,2,1,1,0,8,1.31027865
3,2,0,0,1,2,1,0,7,1.24012721
2,3,0,0,2,1,1,0,8,1.27612054
3,1,1,0,2,1,1,0,8,1.24295402
2,1,0,1,1,1,1,0,9,1.2909354
1,3,0,0,0,1,2,0,7,1.02995193
3,2,0,0,1,2,1,0,7,1.10150039
1,2,1,0,0,2,1,0,8,1.12056077
2,3,0,0,2,1,1,0,8,1.11097157
2,3,0,0,2,1,1,0,8,1.12167656
1,2,0,1,1,1,1,0,9,1.18378496
1,2,1,0,0,2,1,0,8,1.12967312
3,1,1,0,2,1,1,0,8,1.14719236
1,1,2,0,1,1,1,0,9,1.26538646
2,1,0,1,0,2,1,0,8,1.20588696
1,2,0,1,1,1,1,0,9,1.26493728
2,1,0,1,1,1,1,0,9,1.20976138
1,1,0,1,0,1,1,0,10,1.18678796
2,2,0,0,0,2,0,1,6,1.14217567
4,1,0,0,1,2,0,1,6,1.17573738
2,1,1,0,0,2,0,1,7,1.33068228
3,2,0,0,1,2,1,0,7,1.19419873
3,2,0,0,1,2,1,0,7,1.20195258
2,1,0,1,0,2,1,0,8,1.25385153
3,2,0,0,0,4,0,0,7,1.06523395
5,1,0,0,2,3,0,0,7,1.13060033
3,1,1,0,1,3,0,0,8,1.17209446
3,2,0,0,0,4,0,0,7,1.08029747
2,3,0,0,1,3,0,0,8,1.12650263
3,1,1,0,1,3,0,0,8,1.15415061
2,1,0,1,0,3,0,0,9,1.19409657
3,2,0,0,1,2,1,0,7,1.23016405
5,1,0,0,2,3,0,0,7,1.09266746
3,1,1,0,1,3,0,0,8,1.11309874
4,2,0,0,3,2,0,0,8,1.08380902
4,2,0,0,3,2,0,0,8,1.13799179
3,1,0,1,2,2,0,0,9,1.1917665
2,3,0,0,1,3,0,0,8,1.01266587
4,2,0,0,3,2,0,0,8,1.05449736
2,2,1,0,2,2,0,0,9,1.05813205
3,1,1,0,1,3,0,0,8,1.11526656
2,2,1,0,2,2,0,0,9,1.13946569
3,1,0,1,2,2,0,0,9,1.14882195
2,1,0,1,1,2,0,0,10,1.15861523
1,3,0,0,0,2,0,1,7,1.1149925
3,2,0,0,1,2,1,0,7,1.11671388
1,2,1,0,0,2,1,0,8,1.11206961
2,3,0,0,1,3,0,0,8,1.05444658
2,3,0,0,1,3,0,0,8,1.01338935
1,2,0,1,0,3,0,0,9,1.11423278
2,3,0,0,1,3,0,0,8,1.01666093
4,2,0,0,3,2,0,0,8,1.03317332
2,2,1,0,2,2,0,0,9,1.00904882
2,3,0,0,1,3,0,0,8,1.07296157
1,4,0,0,2,2,0,0,9,1.16118741
2,2,1,0,2,2,0,0,9,1.12413776
1,2,0,1,1,2,0,0,10,1.09333098
1,2,1,0,0,2,1,0,8,1.14108205
3,1,1,0,1,3,0,0,8,1.02789819
1,1,2,0,0,3,0,0,9,1.01944876
2,2,1,0,2,2,0,0,9,1.08688307
2,2,1,0,2,2,0,0,9,1.16618693
1,1,1,1,1,2,0,0,10,1.12574172
1,2,0,1,0,3,0,0,9,1.00788283
3,1,0,1,2,2,0,0,9,1.16977513
1,1,1,1,1,2,0,0,10,1.18614781
2,1,0,1,0,3,0,0,9,1.22127771
1,2,0,1,1,2,0,0,10,1.25117004
2,1,0,1,1,2,0,0,10,1.20969129
1,1,0,1,0,2,0,0,11,1.07452703
2,2,0,0,1,1,0,1,6,1.14539957
4,1,0,0,2,1,0,1,6,1.20620954
2,1,1,0,1,1,0,1,7,1.1777333
3,2,0,0,2,1,0,1,7,1.12999904
3,2,0,0,2,1,0,1,7,1.18131232
2,1,0,1,1,1,0,1,8,1.41535783
3,2,0,0,1,2,1,0,7,1.2710582
5,1,0,0,3,1,1,0,7,1.17089725
3,1,1,0,2,1,1,0,8,1.2293098
2,3,0,0,2,1,1,0,8,1.16001558
3,1,1,0,2,1,1,0,8,1.20214391
2,1,0,1,1,1,1,0,9,1.33470786
3,2,0,0,1,2,1,0,7,1.14759231
5,1,0,0,2,3,0,0,7,1.11808527
3,1,1,0,1,3,0,0,8,1.24499834
4,2,0,0,3,2,0,0,8,1.0916028
4,2,0,0,3,2,0,0,8,1.10810518
3,1,0,1,2,2,0,0,9,1.22346926
2,3,0,0,1,3,0,0,8,1.04780352
4,2,0,0,3,2,0,0,8,1.08316052
2,2,1,0,2,2,0,0,9,0.984523475
3,1,1,0,1,3,0,0,8,1.07132792
2,2,1,0,2,2,0,0,9,1.04988718
3,1,0,1,2,2,0,0,9,1.12610388
2,1,0,1,1,2,0,0,10,1.10578752
3,2,0,0,2,1,0,1,7,1.11412227
5,1,0,0,3,1,1,0,7,1.05573916
3,1,1,0,2,1,1,0,8,1.33664227
4,2,0,0,3,2,0,0,8,1.06322324
4,2,0,0,3,2,0,0,8,1.08511102
3,1,0,1,2,2,0,0,9,1.20175076
4,2,0,0,3,2,0,0,8,1.15098846
6,1,0,0,5,1,0,0,8,0.929416001
4,1,1,0,4,1,0,0,9,0.917540312
4,2,0,0,3,2,0,0,8,1.04178894
3,3,0,0,4,1,0,0,9,0.999468088
4,1,1,0,4,1,0,0,9,1.0163976
3,1,0,1,3,1,0,0,10,1.22509372
2,3,0,0,2,1,1,0,8,1.05420446
4,2,0,0,3,2,0,0,8,0.994652092
2,2,1,0,2,2,0,0,9,1.10933483
3,3,0,0,4,1,0,0,9,0.999684393
3,3,0,0,4,1,0,0,9,1.05062115
2,2,0,1,3,1,0,0,10,1.16815901
2,2,1,0,2,2,0,0,9,1.12747526
4,1,1,0,4,1,0,0,9,1.11098444
2,1,2,0,3,1,0,0,10,1.17830491
3,1,0,1,2,2,0,0,9,1.11570275
2,2,0,1,3,1,0,0,10,1.06694341
3,1,0,1,3,1,0,0,10,1.09113431
2,1,0,1,2,1,0,0,11,1.10011351
1,3,0,0,1,1,0,1,7,1.27728617
3,2,0,0,2,1,0,1,7,1.19761014
1,2,1,0,1,1,0,1,8,1.21017325
2,3,0,0,2,1,1,0,8,1.13446724
2,3,0,0,2,1,1,0,8,1.07875788
1,2,0,1,1,1,1,0,9,1.29118073
2,3,0,0,1,3,0,0,8,1.16496408
4,2,0,0,3,2,0,0,8,1.0440731
2,2,1,0,2,2,0,0,9,0.979845941
1,4,0,0,2,2,0,0,9,0.931973577
2,2,1,0,2,2,0,0,9,1.04236686
1,2,0,1,1,2,0,0,10,1.10746944
2,3,0,0,2,1,1,0,8,1.28451657
4,2,0,0,3,2,0,0,8,1.02800012
2,2,1,0,2,2,0,0,9,1.02410686
3,3,0,0,4,1,0,0,9,1.00034487
3,3,0,0,4,1,0,0,9,1.02895641
2,2,0,1,3,1,0,0,10,1.24090779
1,4,0,0,2,2,0,0,9,1.1019212
3,3,0,0,4,1,0,0,9,1.00394857
1,3,1,0,3,1,0,0,10,0.978563368
2,2,1,0,2,2,0,0,9,1.18287909
1,3,1,0,3,1,0,0,10,1.04507184
2,2,0,1,3,1,0,0,10,1.07233572
1,2,0,1,2,1,0,0,11,1.1774168
1,2,1,0,1,1,0,1,8,1.19739854
3,1,1,0,2,1,1,0,8,1.08476651
1,1,2,0,1,1,1,0,9,1.2569139
2,2,1,0,2,2,0,0,9,1.04945052
2,2,1,0,2,2,0,0,9,1.07503438
1,1,1,1,1,2,0,0,10,1.1513747
2,2,1,0,2,2,0,0,9,1.11861873
4,1,1,0,4,1,0,0,9,1.02159882
2,1,2,0,3,1,0,0,10,1.10157633
2,2,1,0,2,2,0,0,9,1.00424755
1,3,1,0,3,1,0,0,10,1.00569582
2,1,2,0,3,1,0,0,10,1.03611875
1,1,1,1,2,1,0,0,11,1.22824359
1,2,0,1,1,1,1,0,9,1.35598171
3,1,0,1,2,2,0,0,9,1.12794971
1,1,1,1,1,2,0,0,10,1.207142
2,2,0,1,3,1,0,0,10,1.19417369
2,2,0,1,3,1,0,0,10,1.04654193
1,1,0,2,2,1,0,0,11,1.18993497
1,2,0,1,1,2,0,0,10,1.28036368
3,1,0,1,3,1,0,0,10,1.11749196
1,1,1,1,2,1,0,0,11,1.10507357
2,1,0,1,1,2,0,0,10,1.29616582
1,2,0,1,2,1,0,0,11,1.0431658
2,1,0,1,2,1,0,0,11,1.19385421
1,1,0,1,1,1,0,0,12,1.11850584
1,1,1,0,0,1,0,1,6,1.19056737
3,0,1,0,1,1,0,1,6,1.21837711
1,0,2,0,0,1,0,1,7,1.2900207
2,1,1,0,1,1,0,1,7,1.36789691
2,1,1,0,1,1,0,1,7,1.18405688
1,0,1,1,0,1,0,1,8,1.32886529
2,1,1,0,0,2,0,1,7,1.16585493
4,0,1,0,2,1,0,1,7,1.13560224
2,0,2,0,1,1,0,1,8,1.19017816
1,2,1,0,1,1,0,1,8,1.20127404
2,0,2,0,1,1,0,1,8,1.16459835
1,0,1,1,0,1,0,1,9,1.07635522
2,1,1,0,0,1,2,0,7,1.22131419
4,0,1,0,1,2,1,0,7,1.18838727
2,0,2,0,0,2,1,0,8,1.14172935
3,1,1,0,2,1,1,0,8,1.2030133
3,1,1,0,2,1,1,0,8,1.25522375
2,0,1,1,1,1,1,0,9,1.31030822
1,2,1,0,0,2,1,0,8,1.08183587
3,1,1,0,2,1,1,0,8,1.20504618
1,1,2,0,1,1,1,0,9,1.27714872
2,0,2,0,0,2,1,0,8,1.0298903
1,1,2,0,1,1,1,0,9,1.19296598
2,0,1,1,1,1,1,0,9,1.20132959
1,0,1,1,0,1,1,0,10,1.14773715
2,1,1,0,0,2,0,1,7,1.125265
4,0,1,0,1,2,1,0,7,1.24033487
2,0,2,0,0,2,1,0,8,1.18743682
3,1,1,0,1,3,0,0,8,1.09743226
3,1,1,0,1,3,0,0,8,1.1224035
2,0,1,1,0,3,0,0,9,0.959940612
3,1,1,0,1,3,0,0,8,1.08096969
5,0,1,0,3,2,0,0,8,1.09348714
3,0,2,0,2,2,0,0,9,1.08968079
2,2,1,0,2,2,0,0,9,1.07908666
3,0,2,0,2,2,0,0,9,1.09069419
2,0,1,1,1,2,0,0,10,1.07561302
1,2,1,0,0,2,1,0,8,1.0744487
3,1,1,0,1,3,0,0,8,1.01795292
1,1,2,0,0,3,0,0,9,1.01905799
2,2,1,0,2,2,0,0,9,1.0205394
2,2,1,0,2,2,0,0,9,1.06486738
1,1,1,1,1,2,0,0,10,1.05806172
1,1,2,0,0,3,0,0,9,0.920084238
3,0,2,0,2,2,0,0,9,1.03445256
1,0,3,0,1,2,0,0,10,1.06084311
2,0,1,1,0,3,0,0,9,1.16146374
1,1,1,1,1,2,0,0,10,1.2363919
2,0,1,1,1,2,0,0,10,1.22045171
1,0,1,1,0,2,0,0,11,1.09755301
2,1,1,0,1,1,0,1,7,1.3345418
4,0,1,0,2,1,0,1,7,1.20177329
2,0,2,0,1,1,0,1,8,1.21661615
3,1,1,0,2,1,1,0,8,1.2138232
3,1,1,0,2,1,1,0,8,1.27917528
2,0,1,1,1,1,1,0,9,1.36524987
3,1,1,0,1,3,0,0,8,1.13853931
5,0,1,0,3,2,0,0,8,1.07564604
3,0,2,0,2,2,0,0,9,1.18117023
2,2,1,0,2,2,0,0,9,1.05309367
3,0,2,0,2,2,0,0,9,0.99684453
2,0,1,1,1,2,0,0,10,1.10495305
3,1,1,0,2,1,1,0,8,1.22348154
5,0,1,0,3,2,0,0,8,1.05163991
3,0,2,0,2,2,0,0,9,1.10565412
4,1,1,0,4,1,0,0,9,1.05774438
4,1,1,0,4,1,0,0,9,1.12611413
3,0,1,1,3,1,0,0,10,1.16583991
2,2,1,0,2,2,0,0,9,1.07901239
4,1,1,0,4,1,0,0,9,1.02395129
2,1,2,0,3,1,0,0,10,1.21119082
3,0,2,0,2,2,0,0,9,1.04554117
2,1,2,0,3,1,0,0,10,1.0476532
3,0,1,1,3,1,0,0,10,1.10353053
