1,T=300k,parameter1,parameter2,parameter3,parameter4,parameter5,parameter6,parameter7,parameter8,parameter9,parameter10,parameter11,parameter12,parameter13,parameter14,parameter15
15585,1.1815505,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1
15586,1.34171641,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1
15587,1.03852403,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1
15588,1.32618237,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1
15589,1.26186502,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1
15590,1.29148233,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1
15591,1.12240422,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
15592,1.29327977,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1
15593,1.07107258,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1
15594,1.33412528,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1
15595,1.15585172,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1
15596,1.32415485,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1
15597,1.20315456,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1
15598,1.2589792,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1
15599,1.16759467,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1
15600,1.02000237,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1
15601,1.23798668,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1
15602,1.06105244,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1
15603,1.12939334,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
15604,1.13566709,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1
15605,1.23924804,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1
15606,1.06580925,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1
15607,1.16279376,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1
15608,1.11860704,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1
15609,1.25684154,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1
15610,1.10584974,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1
15611,1.10747516,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1
15612,1.11814988,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1
15613,1.19530106,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1
15614,1.29216206,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1
15615,1.06524229,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1
15616,1.17702281,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1
15617,1.20920861,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1
15618,1.06963551,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1
15619,1.08726406,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1
15620,1.24989533,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1
15621,1.03980482,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1
15622,1.12597942,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1
15623,0.929912627,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1
15624,1.23565388,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1
15625,1.21646178,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1
15626,0.986797452,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1
15627,1.16729641,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1
15628,1.27478099,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
15629,1.26410866,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1
15630,1.06147039,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1
15631,1.18161047,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1
15632,1.16762924,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1
15633,1.20578814,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1
15634,0.979255676,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1
15635,1.26642406,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1
15636,1.19569504,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
15637,1.18025804,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1
15638,1.2008003,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1
15639,1.252792,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1
15640,1.28483558,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1
15641,1.13085258,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1
15642,1.25038469,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1
15643,1.26946402,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
15644,1.29478419,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1
15645,1.16762018,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1
15646,1.20552719,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1
15647,1.23599684,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1
15648,1.25657523,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1
15649,1.16837609,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1
15650,1.14173591,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1
15651,1.07453656,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1
15652,1.01128399,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1
15653,1.15490413,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1
15654,0.959950864,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1
15655,1.10800397,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1
15656,1.03053033,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1
15657,1.01781559,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1
15658,1.27140713,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1
15659,0.982065082,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1
15660,1.16470885,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1
15661,1.08025992,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1
15662,1.26169562,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1
15663,1.22476935,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1
15664,1.1534034,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1
15665,0.962057233,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1
15666,0.935404241,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1
15667,0.932150722,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1
15668,1.22473788,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1
15669,1.09088016,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1
15670,1.22695851,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1
15671,1.09411514,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1
15672,1.14287436,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
15673,1.20235658,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1
15674,1.16682339,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1
15675,1.07719982,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1
15676,1.14940143,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1
15677,1.10855722,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1
15678,1.05503619,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1
15679,0.998336971,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1
15680,1.18529415,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1
15681,1.16081893,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1
15682,1.1255244,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1
15683,1.13442707,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1
15684,1.16935194,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1
15685,1.14572465,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
15686,1.14217138,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1
15687,1.02764201,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1
15688,1.09047544,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1
15689,1.05644429,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1
15690,1.16876638,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1
15691,1.10752761,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1
15692,1.24171078,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1
15693,1.11325157,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
15694,0.999976933,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
15695,1.05411875,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1
15696,1.02274513,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1
15697,1.14490008,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1
15698,1.05716705,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
15699,1.14157391,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1
15700,1.16695106,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1
15701,1.1029973,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
15702,1.49270785,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1
15703,1.2030021,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1
15704,1.45884466,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1
15705,0.98739779,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
15706,1.32015419,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1
15707,1.45537829,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1
15708,1.3698684,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1
15709,1.32740796,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1
15710,1.06936049,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
15711,1.41881227,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1
15712,1.09326386,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1
15713,1.25131989,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1
15714,1.0869503,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1
15715,1.34700835,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1
15716,1.3709619,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
15717,1.24300611,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1
15718,1.28061056,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1
15719,1.23183513,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1
15720,1.46402872,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1
15721,1.34613335,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1
15722,1.43301415,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1
15723,1.21013975,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1
15724,1.31904912,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1
15725,1.43212163,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1
15726,1.24034798,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1
15727,1.32072604,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1
15728,1.26396108,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1
15729,1.32128572,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1
15730,1.50857306,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1
15731,1.16590524,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1
15732,1.33591533,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1
15733,0.957271457,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1
15734,1.24947453,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1
15735,1.28118992,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1
15736,1.25210488,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1
15737,1.28302085,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1
15738,1.0231874,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1
15739,1.32616389,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1
15740,1.21275413,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1
15741,1.09351838,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1
15742,1.0551523,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1
15743,1.13440502,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1
15744,1.24176323,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1
15745,1.14700842,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1
15746,1.19009662,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1
15747,1.19607401,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1
15748,1.21417236,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1
15749,1.14899969,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1
15750,1.15104222,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1
15751,1.10034168,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1
15752,1.07939017,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1
15753,1.08351183,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1
15754,1.08408487,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1
15755,1.00696325,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1
15756,1.05019605,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1
15757,1.03666544,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1
15758,1.15979135,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1
15759,1.09185386,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1
15760,1.20025039,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1
15761,1.29523706,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1
15762,1.13462007,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1
15763,1.31386983,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1
15764,1.2859807,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1
15765,1.02984178,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1
15766,0.983683825,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1
15767,1.04314756,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1
15768,1.09178126,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1
15769,1.05024207,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1
15770,1.07618177,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1
15771,1.21426439,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1
15772,1.03558958,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
15773,1.22806776,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1
15774,1.07527244,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1
15775,1.16492081,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1
15776,1.09667301,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1
15777,1.19859612,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1
15778,1.21137285,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1
15779,1.05716097,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1
15780,1.26740277,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1
15781,1.10941398,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1
15782,1.23830831,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1
15783,1.10251331,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1
15784,1.17909217,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1
15785,1.03278768,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1
15786,1.17033136,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1
15787,1.27169371,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1
15788,1.07511139,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1
15789,1.076738,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1
15790,1.04090178,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1
15791,1.16322517,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1
15792,0.940920889,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1
15793,1.19943643,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1
15794,0.966447055,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1
15795,1.16151273,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1
15796,1.00573158,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1
15797,1.11831272,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1
15798,1.19401419,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1
15799,0.97063154,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1
15800,1.07554865,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1
15801,0.98613441,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1
15802,1.11567605,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1
15803,1.08643484,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1
15804,1.12525725,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1
15805,1.11823475,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1
15806,1.05883741,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1
15807,1.08213151,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1
15808,1.18995047,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
15809,1.16750038,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1
15810,1.06711054,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
15811,1.14457154,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
15812,1.42711532,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1
15813,1.37006974,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1
15814,1.36165023,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1
15815,1.39886534,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1
15816,1.21950984,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1
15817,1.1486913,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
15818,1.08104324,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1
15819,1.2228564,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1
15820,1.34463167,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1
15821,0.996806145,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1
15822,1.1542486,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1
15823,1.18959832,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1
15824,1.10604334,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1
15825,1.18728518,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1
15826,1.09710443,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
15827,1.13937366,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1
15828,1.17054164,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1
15829,1.11181402,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1
15830,1.1234771,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1
15831,1.005247,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
15832,0.971642137,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1
15833,1.00827467,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1
15834,0.874229252,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1
15835,1.03059399,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1
15836,1.12844896,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1
15837,0.984870195,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1
15838,1.38463879,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1
15839,1.15237308,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1
15840,1.33024621,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1
15841,1.27763951,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1
15842,1.00187111,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1
15843,1.08087969,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1
15844,1.31057286,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1
15845,1.06526899,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1
15846,1.23585451,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1
15847,0.995027781,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1
15848,1.24258566,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1
15849,1.15398562,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1
15850,1.07990229,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1
15851,1.2394588,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1
15852,0.925888002,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1
15853,1.07786381,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1
15854,1.21179068,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1
15855,0.945746124,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1
15856,1.08559501,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
15857,1.03551638,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1
15858,1.12488115,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1
15859,1.11313939,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1
15860,1.0628674,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1
15861,0.993632674,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
15862,1.10999668,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1
15863,1.00030303,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
15864,1.29119194,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1
15865,1.25632107,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1
15866,1.02151608,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1
15867,1.3404094,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1
15868,1.19686854,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1
15869,1.07035565,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1
15870,0.990374684,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1
15871,1.19147038,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1
15872,1.12857139,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1
15873,1.05385065,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1
15874,1.01771224,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1
15875,0.99149859,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1
15876,1.27543378,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1
15877,1.12565207,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1
15878,1.0449717,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1
15879,1.1666491,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1
15880,1.1783185,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1
15881,1.17432499,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1
15882,0.990589499,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1
15883,1.05661035,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1
15884,1.15205467,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1
15885,0.861018002,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1
15886,1.05413735,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1
15887,1.1977011,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1
15888,1.1135453,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1
15889,1.05278552,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1
15890,1.26468945,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1
15891,1.06746852,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1
15892,1.16540909,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1
15893,1.04738903,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1
15894,1.02486634,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1
15895,1.06208813,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1
15896,1.13670444,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1
15897,1.1938628,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1
15898,1.20029426,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1
15899,1.163504,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
15900,1.05354452,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1
15901,1.14459205,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
15902,1.09287643,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1
15903,1.00724435,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
15904,1.17988706,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1
15905,1.22600102,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1
15906,1.06156743,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
15907,1.05401647,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
15908,1.11109006,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1
15909,1.10601187,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1
15910,0.993701398,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
15911,1.13308001,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
15912,1.11190152,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
15913,1.07754314,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
15914,1.11162949,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1
15915,1.00072765,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
15916,1.36133873,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1
15917,0.922117054,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1
15918,0.983822823,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1
15919,1.36641872,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1
15920,1.33313859,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1
15921,1.03660786,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1
15922,1.26577532,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1
15923,1.17655575,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1
15924,1.13429368,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1
15925,1.30887151,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1
15926,1.21700728,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1
15927,1.1001153,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1
15928,1.30517781,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1
15929,1.06772304,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1
15930,1.08221316,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
15931,1.21957576,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1
15932,1.29788315,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1
15933,1.07619274,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1
15934,1.07063735,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1
15935,1.26043797,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1
15936,1.22229028,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1
15937,1.26364362,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1
15938,1.28565371,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1
15939,0.979438603,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1
15940,1.30894303,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1
