1,T=300k,parameter1,parameter2,parameter3,parameter4,parameter5,parameter6,parameter7,parameter8,parameter9,parameter10,parameter11,parameter12,parameter13,parameter14,parameter15
359,1.536189,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1
360,1.4203256,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
361,1.789112,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1
362,1.5439081,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1
363,1.7098711,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1
364,1.6896728,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0
365,1.8315803,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1
366,1.6964782,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1
367,1.6323614,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1
368,1.8234022,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0
369,1.9878228,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1
370,1.7312393,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1
371,1.5433072,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1
372,1.9258137,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1
373,1.7737545,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0
374,1.4056917,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1
375,2.0319278,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1
376,1.9346137,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1
377,1.2649703,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1
378,1.8058668,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1
379,1.3861783,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
380,1.3699548,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
381,1.4376321,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1
382,1.6767589,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1
383,1.6024619,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0
384,1.7691008,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
385,1.7192564,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1
386,1.5642916,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
387,2.0048809,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1
388,1.3076128,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
389,1.7896091,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1
390,1.9300675,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1
391,1.9006571,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1
392,0.93409836,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
393,1.6274985,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
394,1.8667595,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1
395,1.7553525,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0
396,2.1271744,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1
397,1.378571,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
398,1.7339315,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1
399,1.4443223,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1
400,1.8992159,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1
401,1.6167265,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1
402,1.8942468,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0
403,1.2715142,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
404,1.3986151,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1
405,1.581282,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1
406,1.8720498,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1
407,1.4337792,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1
408,1.8810494,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1
409,1.5700783,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1
410,1.8215592,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1
411,1.26729,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1
412,1.6673712,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1
413,1.4204078,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
414,1.3546495,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
415,1.6223587,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0
416,1.5824788,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1
417,1.3188963,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
418,1.3419043,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
419,1.2485811,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1
420,1.4474854,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1
421,1.4857538,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0
422,1.8335928,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0
423,0.85046643,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
424,1.2895316,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
425,1.1582195,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
426,1.5778029,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0
427,1.5765647,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0
428,1.1211177,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
429,1.4378861,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
430,1.3685023,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1
431,1.9597464,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
432,1.5528294,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
433,2.016938,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1
434,1.2206352,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0
435,1.6441085,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1
436,1.8631272,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0
437,1.7518382,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1
438,1.8156453,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1
439,1.5225052,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0
440,1.3843031,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1
441,1.3224322,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0
442,1.9048302,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1
443,1.2627723,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1
444,1.8869766,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0
445,1.4257152,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1
446,0.99119323,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
447,1.419008,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1
448,1.3029344,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1
449,1.8150778,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1
450,0.99872041,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
451,1.4895129,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1
452,1.7070975,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1
453,1.521799,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1
454,1.1482577,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
455,1.344362,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1
456,1.7134126,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1
457,1.6137255,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1
458,1.959995,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1
459,1.5322696,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
460,1.4844861,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
461,1.6867553,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
462,1.2531995,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
463,1.6755862,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0
464,1.7474229,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1
465,1.9671334,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1
466,1.8864447,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1
467,1.6745429,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1
468,1.2426069,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1
469,1.3882074,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
470,1.5334262,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
471,1.3696204,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0
472,1.6152508,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1
473,1.3353107,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0
474,1.822158,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1
475,2.0190625,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1
476,1.8071635,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1
477,1.5984744,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1
478,1.3297315,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0
479,1.6088626,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1
480,1.7832847,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1
481,1.704748,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1
482,1.5689818,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
483,1.617299,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
484,1.5815911,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1
485,1.9954876,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1
486,1.6432338,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1
487,1.8460852,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1
488,1.3418591,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1
489,1.7449105,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1
490,1.752827,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1
491,1.7025663,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
492,1.3995239,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1
493,1.8193603,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1
494,1.7360706,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1
495,1.3802176,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
496,1.8637657,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1
497,1.3666691,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1
498,1.500108,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1
499,1.584741,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1
500,1.6351357,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
501,1.3877043,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
502,1.4907901,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1
503,1.1965734,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0
504,1.5290272,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0
505,1.790612,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1
506,1.4598317,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1
507,1.5389452,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0
508,1.202546,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
509,1.5860385,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1
510,1.6908693,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
511,1.7035292,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
512,1.2313482,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0
513,1.045485,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1
514,1.3804791,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0
515,1.8244103,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1
516,1.7622339,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1
517,1.3528568,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
518,1.5592614,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0
519,1.8892785,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1
520,1.7994889,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1
521,1.4740143,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0
522,1.5770683,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1
523,1.7115425,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1
524,1.6015303,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
525,1.571283,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1
526,1.1497887,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
527,1.3449578,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1
528,1.5942868,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1
529,1.6274951,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1
530,1.8846264,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
531,1.2085969,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1
532,1.5157119,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1
533,2.0495775,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1
534,1.819783,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1
535,1.120635,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
536,1.0577488,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
537,1.7113899,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
538,1.643072,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0
539,1.8718272,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1
540,1.7862341,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1
541,1.4392103,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1
542,1.3533149,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1
543,1.6871625,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0
544,2.2152729,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1
545,1.3688754,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1
546,1.7311169,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
547,1.2860926,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1
548,1.5108826,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1
549,1.4305292,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1
550,2.0953453,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
551,2.143872,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1
552,1.079922,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
553,1.8442421,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0
554,1.818217,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1
555,1.6719162,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0
556,1.2020361,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0
557,1.627095,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
558,1.7184498,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1
559,1.5674391,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1
560,1.6563404,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1
561,1.3829665,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0
562,2.2191119,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1
563,1.5933079,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1
564,1.304711,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1
565,1.4708645,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1
566,1.6141627,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0
567,1.5906007,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1
568,1.3203558,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0
569,1.4226992,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1
570,1.877003,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0
571,2.1208458,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1
572,1.7212458,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1
573,1.5838583,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
574,1.2579283,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
575,1.151644,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
576,1.5766846,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1
577,1.4844422,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1
578,1.8914593,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1
579,1.546973,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
580,1.8448291,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1
581,1.6738002,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1
582,1.4034834,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
583,1.3041793,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0
584,1.1374643,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
585,1.4096102,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0
586,1.9292539,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1
587,1.7678924,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1
588,1.6473776,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1
589,1.777928,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1
590,1.9070684,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1
591,1.5029773,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1
592,1.8260015,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0
593,1.5911783,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1
594,1.418579,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
595,1.50913,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
596,1.6161745,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0
597,1.7193203,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0
598,1.3885204,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0
599,1.4424372,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0
600,1.1232427,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
601,1.2633547,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
602,1.2480875,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
603,1.1864218,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1
604,1.5134612,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0
605,1.9602332,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1
606,1.6659935,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1
607,1.4498411,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1
608,1.5116326,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1
609,1.5119542,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0
610,1.5584624,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1
611,1.5267421,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
612,1.2963907,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1
613,1.5076311,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1
614,1.4766965,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
615,1.5501095,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1
616,0.93612516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
617,1.638085,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0
618,1.6922737,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1
619,1.2262424,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
620,1.5673552,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1
621,1.6527531,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1
622,1.3985665,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
623,1.3205355,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1
624,1.5554528,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0
625,1.8673862,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1
626,1.9282659,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1
627,1.2405102,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1
628,1.1566969,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
629,1.80708,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
630,1.81616,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1
631,1.1875843,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0
632,1.6333379,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1
633,1.4585866,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1
634,1.7123688,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1
635,1.7231015,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1
636,1.3301907,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1
637,1.5966139,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1
638,1.5271778,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
639,1.8576386,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
640,1.5386159,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0
641,1.6688337,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1
642,0.98460275,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
643,1.358941,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
644,1.5648028,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
645,1.1563029,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0
646,1.7853647,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
647,1.8999146,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1
648,1.0517691,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
649,1.7801737,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0
650,2.0216055,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1
651,1.4647753,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
652,1.9023714,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1
653,1.7861316,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1
654,1.4066896,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
655,1.3750992,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
656,1.7592304,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1
657,1.7740165,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
658,1.3197749,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0
659,1.6518606,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1
660,1.7246701,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1
661,2.0144112,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1
662,1.3810021,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0
663,1.5448338,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
664,1.8378345,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
665,1.9774966,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
666,1.8331379,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1
667,1.4140272,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1
668,1.9285111,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1
669,1.8519084,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1
670,1.8583347,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0
671,1.87049,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
672,1.6837473,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1
673,1.6728246,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0
674,1.5786629,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1
675,1.3622066,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1
676,1.7793409,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1
677,1.2707939,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1
678,1.8069637,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
679,1.3759675,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1
680,1.3857682,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1
681,1.5436075,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1
682,1.4705244,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
683,1.6699108,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1
684,1.242013,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0
685,1.1404632,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
686,1.5840139,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1
687,1.8088977,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1
688,1.5785555,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
689,1.3489966,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
690,1.3836188,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
691,1.4055499,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1
692,1.6307647,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1
693,1.1536967,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
694,1.3827095,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
695,1.965353,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0
696,1.5436704,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1
697,1.332776,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1
698,1.6677986,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1
699,1.4740341,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1
700,1.6906759,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1
701,1.69166,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1
702,1.2833661,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0
703,1.5433239,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1
704,1.3772602,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1
705,1.7905043,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1
706,1.4791032,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1
707,1.8980104,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1
708,1.919211,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1
709,1.7074192,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1
710,1.4576967,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1
711,1.3743017,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
712,1.9617842,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1
713,1.8244187,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1
714,1.2985344,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
715,1.4808613,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1
716,1.1441597,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1
717,1.8625497,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1
718,1.5394582,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1
719,1.2216903,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
720,1.8932383,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0
721,1.6530616,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1
722,1.3879393,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1
723,1.8359704,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1
724,1.8405638,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1
725,1.6222111,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
