score,parameter1,parameter2,parameter3,parameter4,parameter5,parameter6,parameter7,parameter8
1.1917285,0,1,3,0,1,2,3,2
1.2639093,0,1,3,0,1,2,3,3
1.2604972,0,1,3,0,1,3,0,1
1.3464973,0,1,3,0,1,3,0,2
1.428589,0,1,3,0,1,3,0,3
1.1709716,0,1,3,0,1,3,1,0
1.1985589,0,1,3,0,1,3,1,1
1.298668,0,1,3,0,1,3,1,2
1.3213794,0,1,3,0,1,3,1,3
1.1471361,0,1,3,0,1,3,2,0
1.1830081,0,1,3,0,1,3,2,1
1.2260382,0,1,3,0,1,3,2,2
1.2945858,0,1,3,0,1,3,2,3
1.2244617,0,1,3,0,1,3,3,0
1.0910861,0,1,3,0,1,3,3,1
1.1714706,0,1,3,0,1,3,3,2
1.2083127,0,1,3,0,1,3,3,3
1.1257868,0,1,3,0,2,0,0,1
1.1392729,0,1,3,0,2,0,0,2
1.1612856,0,1,3,0,2,0,0,3
1.2202631,0,1,3,0,2,0,1,1
1.1314298,0,1,3,0,2,0,1,2
1.2723825,0,1,3,0,2,0,1,3
1.1306373,0,1,3,0,2,0,2,0
1.0856192,0,1,3,0,2,0,2,1
1.1683345,0,1,3,0,2,0,2,2
1.1867683,0,1,3,0,2,0,2,3
1.1450154,0,1,3,0,2,0,3,0
1.1012919,0,1,3,0,2,0,3,1
1.1384691,0,1,3,0,2,0,3,2
1.2756716,0,1,3,0,2,0,3,3
1.3112595,0,1,3,0,2,1,0,1
1.2452121,0,1,3,0,2,1,0,2
1.3139151,0,1,3,0,2,1,0,3
1.2817523,0,1,3,0,2,1,1,1
1.1932001,0,1,3,0,2,1,1,2
1.3340162,0,1,3,0,2,1,1,3
1.2439086,0,1,3,0,2,1,2,0
1.2675607,0,1,3,0,2,1,2,1
1.2824054,0,1,3,0,2,1,2,2
1.3720623,0,1,3,0,2,1,2,3
1.3114357,0,1,3,0,2,1,3,0
1.2849462,0,1,3,0,2,1,3,1
1.2557971,0,1,3,0,2,1,3,2
1.3777512,0,1,3,0,2,1,3,3
1.1803238,0,1,3,0,2,2,0,1
1.2141414,0,1,3,0,2,2,0,2
1.2347493,0,1,3,0,2,2,0,3
1.1999041,0,1,3,0,2,2,1,1
1.1997099,0,1,3,0,2,2,1,2
1.3389469,0,1,3,0,2,2,1,3
1.1666584,0,1,3,0,2,2,2,0
1.1340677,0,1,3,0,2,2,2,1
1.1582956,0,1,3,0,2,2,2,2
1.216293,0,1,3,0,2,2,2,3
1.1953402,0,1,3,0,2,2,3,0
1.1483369,0,1,3,0,2,2,3,1
1.128701,0,1,3,0,2,2,3,2
1.254326,0,1,3,0,2,2,3,3
1.355042,0,1,3,0,2,3,0,1
1.340057,0,1,3,0,2,3,0,2
1.4824208,0,1,3,0,2,3,0,3
1.1842803,0,1,3,0,2,3,1,0
1.2503152,0,1,3,0,2,3,1,1
1.2569966,0,1,3,0,2,3,1,2
1.3455949,0,1,3,0,2,3,1,3
1.1934844,0,1,3,0,2,3,2,0
1.3147205,0,1,3,0,2,3,2,1
1.2461765,0,1,3,0,2,3,2,2
1.3813449,0,1,3,0,2,3,2,3
1.2709532,0,1,3,0,2,3,3,0
1.1906853,0,1,3,0,2,3,3,1
1.1716225,0,1,3,0,2,3,3,2
1.2458944,0,1,3,0,2,3,3,3
1.336911,0,1,3,0,3,0,0,1
1.3530155,0,1,3,0,3,0,0,2
1.3987867,0,1,3,0,3,0,0,3
1.3942943,0,1,3,0,3,0,1,1
1.349699,0,1,3,0,3,0,1,2
1.4393007,0,1,3,0,3,0,1,3
1.3228576,0,1,3,0,3,0,2,0
1.3147345,0,1,3,0,3,0,2,1
1.372452,0,1,3,0,3,0,2,2
1.4216111,0,1,3,0,3,0,2,3
1.3390756,0,1,3,0,3,0,3,0
1.2509758,0,1,3,0,3,0,3,1
1.2555737,0,1,3,0,3,0,3,2
1.4657387,0,1,3,0,3,0,3,3
1.3906715,0,1,3,0,3,1,0,1
1.4253151,0,1,3,0,3,1,0,2
1.480868,0,1,3,0,3,1,0,3
1.3883393,0,1,3,0,3,1,1,1
1.3927666,0,1,3,0,3,1,1,2
1.4167981,0,1,3,0,3,1,1,3
1.3590158,0,1,3,0,3,1,2,0
1.3844913,0,1,3,0,3,1,2,1
1.4321899,0,1,3,0,3,1,2,2
1.4590485,0,1,3,0,3,1,2,3
1.3931326,0,1,3,0,3,1,3,0
1.348485,0,1,3,0,3,1,3,1
1.3509254,0,1,3,0,3,1,3,2
1.4539622,0,1,3,0,3,1,3,3
1.3931187,0,1,3,0,3,2,0,1
1.379465,0,1,3,0,3,2,0,2
1.4626627,0,1,3,0,3,2,0,3
1.3827678,0,1,3,0,3,2,1,1
1.3557236,0,1,3,0,3,2,1,2
1.4388653,0,1,3,0,3,2,1,3
1.2957675,0,1,3,0,3,2,2,0
1.3145334,0,1,3,0,3,2,2,1
1.3507874,0,1,3,0,3,2,2,2
1.3580606,0,1,3,0,3,2,2,3
1.3465743,0,1,3,0,3,2,3,0
1.2906891,0,1,3,0,3,2,3,1
1.3138155,0,1,3,0,3,2,3,2
1.386906,0,1,3,0,3,2,3,3
1.5028962,0,1,3,0,3,3,0,1
1.5200726,0,1,3,0,3,3,0,2
1.5472282,0,1,3,0,3,3,0,3
1.3400546,0,1,3,0,3,3,1,0
1.4126333,0,1,3,0,3,3,1,1
1.4631251,0,1,3,0,3,3,1,2
1.4970077,0,1,3,0,3,3,1,3
1.3365008,0,1,3,0,3,3,2,0
1.4070251,0,1,3,0,3,3,2,1
1.4247212,0,1,3,0,3,3,2,2
1.4837564,0,1,3,0,3,3,2,3
1.349859,0,1,3,0,3,3,3,0
1.222566,0,1,3,0,3,3,3,1
1.2657397,0,1,3,0,3,3,3,2
1.338192,0,1,3,0,3,3,3,3
0.94675136,0,1,3,1,0,0,0,1
0.9324519,0,1,3,1,0,0,0,2
0.98253059,0,1,3,1,0,0,0,3
0.99368364,0,1,3,1,0,0,1,1
0.89589125,0,1,3,1,0,0,1,2
1.0245384,0,1,3,1,0,0,1,3
0.99487621,0,1,3,1,0,0,2,0
0.97921574,0,1,3,1,0,0,2,1
1.0284176,0,1,3,1,0,0,2,2
1.065753,0,1,3,1,0,0,2,3
0.99658728,0,1,3,1,0,0,3,0
1.047707,0,1,3,1,0,0,3,1
1.001128,0,1,3,1,0,0,3,2
1.1656466,0,1,3,1,0,0,3,3
1.0924921,0,1,3,1,0,1,0,1
1.0435241,0,1,3,1,0,1,0,2
1.1512665,0,1,3,1,0,1,0,3
1.0754021,0,1,3,1,0,1,1,1
1.0271758,0,1,3,1,0,1,1,2
1.1423255,0,1,3,1,0,1,1,3
1.0533925,0,1,3,1,0,1,2,0
1.090901,0,1,3,1,0,1,2,1
1.1410797,0,1,3,1,0,1,2,2
1.2471826,0,1,3,1,0,1,2,3
1.088478,0,1,3,1,0,1,3,0
1.0002836,0,1,3,1,0,1,3,1
1.0615991,0,1,3,1,0,1,3,2
1.1812285,0,1,3,1,0,1,3,3
1.0734658,0,1,3,1,0,2,0,1
1.1325495,0,1,3,1,0,2,0,2
1.1689608,0,1,3,1,0,2,0,3
1.083244,0,1,3,1,0,2,1,1
1.0346462,0,1,3,1,0,2,1,2
1.2002492,0,1,3,1,0,2,1,3
1.1000561,0,1,3,1,0,2,2,0
1.0572366,0,1,3,1,0,2,2,1
1.1123235,0,1,3,1,0,2,2,2
1.1560186,0,1,3,1,0,2,2,3
1.0774907,0,1,3,1,0,2,3,0
1.0414842,0,1,3,1,0,2,3,1
0.9661032,0,1,3,1,0,2,3,2
1.1445105,0,1,3,1,0,2,3,3
1.2469982,0,1,3,1,0,3,0,1
1.2878336,0,1,3,1,0,3,0,2
1.3447436,0,1,3,1,0,3,0,3
1.21813,0,1,3,1,0,3,1,1
1.2361021,0,1,3,1,0,3,1,2
1.3073531,0,1,3,1,0,3,1,3
1.1926965,0,1,3,1,0,3,2,0
1.2340596,0,1,3,1,0,3,2,1
1.2573408,0,1,3,1,0,3,2,2
1.3533306,0,1,3,1,0,3,2,3
1.2606219,0,1,3,1,0,3,3,0
1.1805003,0,1,3,1,0,3,3,1
1.2161084,0,1,3,1,0,3,3,2
1.2546648,0,1,3,1,0,3,3,3
1.0009384,0,1,3,1,1,0,0,1
1.0209576,0,1,3,1,1,0,0,2
1.068406,0,1,3,1,1,0,0,3
1.0731361,0,1,3,1,1,0,1,1
1.0107809,0,1,3,1,1,0,1,2
1.1191891,0,1,3,1,1,0,1,3
1.0470384,0,1,3,1,1,0,2,0
1.0514603,0,1,3,1,1,0,2,1
1.1122489,0,1,3,1,1,0,2,2
1.1643181,0,1,3,1,1,0,2,3
1.1031911,0,1,3,1,1,0,3,0
1.1301968,0,1,3,1,1,0,3,1
1.1286181,0,1,3,1,1,0,3,2
1.2620682,0,1,3,1,1,0,3,3
1.0720701,0,1,3,1,1,1,0,1
1.0381299,0,1,3,1,1,1,0,2
1.1481199,0,1,3,1,1,1,0,3
0.97192222,0,1,3,1,1,1,1,1
0.96845859,0,1,3,1,1,1,1,2
1.0298842,0,1,3,1,1,1,1,3
0.97949541,0,1,3,1,1,1,2,0
1.0121186,0,1,3,1,1,1,2,1
1.0646303,0,1,3,1,1,1,2,2
1.2023895,0,1,3,1,1,1,2,3
0.96500224,0,1,3,1,1,1,3,0
0.88870192,0,1,3,1,1,1,3,1
0.97749716,0,1,3,1,1,1,3,2
1.0921665,0,1,3,1,1,1,3,3
1.0609289,0,1,3,1,1,2,0,1
1.1540997,0,1,3,1,1,2,0,2
1.1956211,0,1,3,1,1,2,0,3
1.0889494,0,1,3,1,1,2,1,1
1.1118091,0,1,3,1,1,2,1,2
1.2290052,0,1,3,1,1,2,1,3
1.0804714,0,1,3,1,1,2,2,0
0.96925038,0,1,3,1,1,2,2,1
1.1053562,0,1,3,1,1,2,2,2
1.0835928,0,1,3,1,1,2,2,3
1.1459024,0,1,3,1,1,2,3,0
1.0729624,0,1,3,1,1,2,3,1
1.1045095,0,1,3,1,1,2,3,2
1.1914278,0,1,3,1,1,2,3,3
1.1989305,0,1,3,1,1,3,0,1
1.23927,0,1,3,1,1,3,0,2
1.3145032,0,1,3,1,1,3,0,3
0.98070937,0,1,3,1,1,3,1,0
1.0131266,0,1,3,1,1,3,1,1
1.1080965,0,1,3,1,1,3,1,2
1.156162,0,1,3,1,1,3,1,3
1.0178707,0,1,3,1,1,3,2,0
1.0606719,0,1,3,1,1,3,2,1
1.0794771,0,1,3,1,1,3,2,2
1.1640466,0,1,3,1,1,3,2,3
1.0604209,0,1,3,1,1,3,3,0
0.96080488,0,1,3,1,1,3,3,1
1.0388227,0,1,3,1,1,3,3,2
1.047889,0,1,3,1,1,3,3,3
1.1591724,0,1,3,1,2,0,0,1
1.0817235,0,1,3,1,2,0,0,2
1.1944814,0,1,3,1,2,0,0,3
1.2408137,0,1,3,1,2,0,1,1
1.0448567,0,1,3,1,2,0,1,2
1.2416108,0,1,3,1,2,0,1,3
1.1936731,0,1,3,1,2,0,2,0
1.2128744,0,1,3,1,2,0,2,1
1.2185566,0,1,3,1,2,0,2,2
1.2802949,0,1,3,1,2,0,2,3
1.2202412,0,1,3,1,2,0,3,0
1.2859936,0,1,3,1,2,0,3,1
1.1905028,0,1,3,1,2,0,3,2
1.3523703,0,1,3,1,2,0,3,3
1.2744015,0,1,3,1,2,1,0,1
1.2165411,0,1,3,1,2,1,0,2
1.3547895,0,1,3,1,2,1,0,3
1.2341455,0,1,3,1,2,1,1,1
1.1575037,0,1,3,1,2,1,1,2
1.3158342,0,1,3,1,2,1,1,3
1.171553,0,1,3,1,2,1,2,0
1.192525,0,1,3,1,2,1,2,1
1.2028817,0,1,3,1,2,1,2,2
1.295563,0,1,3,1,2,1,2,3
1.2363989,0,1,3,1,2,1,3,0
1.15049,0,1,3,1,2,1,3,1
1.1584537,0,1,3,1,2,1,3,2
1.2805917,0,1,3,1,2,1,3,3
1.223027,0,1,3,1,2,2,0,1
1.1976138,0,1,3,1,2,2,0,2
1.2943065,0,1,3,1,2,2,0,3
1.1425474,0,1,3,1,2,2,1,1
1.0881325,0,1,3,1,2,2,1,2
1.1659298,0,1,3,1,2,2,1,3
1.1494409,0,1,3,1,2,2,2,0
1.1437618,0,1,3,1,2,2,2,1
1.154616,0,1,3,1,2,2,2,2
1.2237393,0,1,3,1,2,2,2,3
1.1817999,0,1,3,1,2,2,3,0
1.1498597,0,1,3,1,2,2,3,1
1.1023287,0,1,3,1,2,2,3,2
1.2140511,0,1,3,1,2,2,3,3
1.3539753,0,1,3,1,2,3,0,1
1.3337395,0,1,3,1,2,3,0,2
1.4722968,0,1,3,1,2,3,0,3
1.1640314,0,1,3,1,2,3,1,0
1.2717365,0,1,3,1,2,3,1,1
1.1987511,0,1,3,1,2,3,1,2
1.3176663,0,1,3,1,2,3,1,3
1.1264887,0,1,3,1,2,3,2,0
1.2059174,0,1,3,1,2,3,2,1
1.2104149,0,1,3,1,2,3,2,2
1.3139217,0,1,3,1,2,3,2,3
1.2356822,0,1,3,1,2,3,3,0
1.149453,0,1,3,1,2,3,3,1
1.1273551,0,1,3,1,2,3,3,2
1.222499,0,1,3,1,2,3,3,3
1.2273359,0,1,3,1,3,0,0,1
1.231443,0,1,3,1,3,0,0,2
1.2631636,0,1,3,1,3,0,0,3
1.3380268,0,1,3,1,3,0,1,1
1.2423186,0,1,3,1,3,0,1,2
1.3753256,0,1,3,1,3,0,1,3
1.2662468,0,1,3,1,3,0,2,0
1.3006597,0,1,3,1,3,0,2,1
1.3601954,0,1,3,1,3,0,2,2
1.399718,0,1,3,1,3,0,2,3
1.3495697,0,1,3,1,3,0,3,0
1.3470292,0,1,3,1,3,0,3,1
1.3129638,0,1,3,1,3,0,3,2
1.4801404,0,1,3,1,3,0,3,3
1.2367576,0,1,3,1,3,1,0,1
1.216982,0,1,3,1,3,1,0,2
1.3202835,0,1,3,1,3,1,0,3
1.1823859,0,1,3,1,3,1,1,1
1.1667538,0,1,3,1,3,1,1,2
1.2253591,0,1,3,1,3,1,1,3
1.1644737,0,1,3,1,3,1,2,0
1.1907073,0,1,3,1,3,1,2,1
1.2437636,0,1,3,1,3,1,2,2
1.3236152,0,1,3,1,3,1,2,3
1.1679137,0,1,3,1,3,1,3,0
1.0909611,0,1,3,1,3,1,3,1
1.1408571,0,1,3,1,3,1,3,2
1.2380619,0,1,3,1,3,1,3,3
1.2306952,0,1,3,1,3,2,0,1
1.2348337,0,1,3,1,3,2,0,2
1.29891,0,1,3,1,3,2,0,3
1.2201806,0,1,3,1,3,2,1,1
1.1823462,0,1,3,1,3,2,1,2
1.2613989,0,1,3,1,3,2,1,3
1.1852241,0,1,3,1,3,2,2,0
1.1482958,0,1,3,1,3,2,2,1
1.1989713,0,1,3,1,3,2,2,2
1.2020612,0,1,3,1,3,2,2,3
1.1764537,0,1,3,1,3,2,3,0
1.1259315,0,1,3,1,3,2,3,1
1.0925643,0,1,3,1,3,2,3,2
1.1966965,0,1,3,1,3,2,3,3
1.3039691,0,1,3,1,3,3,0,1
1.3084009,0,1,3,1,3,3,0,2
1.4554905,0,1,3,1,3,3,0,3
1.0723614,0,1,3,1,3,3,1,0
1.1305933,0,1,3,1,3,3,1,1
1.1635404,0,1,3,1,3,3,1,2
1.2017062,0,1,3,1,3,3,1,3
1.1011333,0,1,3,1,3,3,2,0
1.1534284,0,1,3,1,3,3,2,1
1.1486822,0,1,3,1,3,3,2,2
1.1908711,0,1,3,1,3,3,2,3
1.0810999,0,1,3,1,3,3,3,0
0.99947512,0,1,3,1,3,3,3,1
1.0288736,0,1,3,1,3,3,3,2
1.0740916,0,1,3,1,3,3,3,3
0.93310863,0,1,3,2,0,0,0,1
0.98058635,0,1,3,2,0,0,0,2
0.99004757,0,1,3,2,0,0,0,3
1.0419042,0,1,3,2,0,0,1,1
1.0310777,0,1,3,2,0,0,1,2
1.1006072,0,1,3,2,0,0,1,3
0.93078947,0,1,3,2,0,0,2,0
0.87026137,0,1,3,2,0,0,2,1
1.0042542,0,1,3,2,0,0,2,2
1.007234,0,1,3,2,0,0,2,3
1.0113121,0,1,3,2,0,0,3,0
1.0011724,0,1,3,2,0,0,3,1
1.0565646,0,1,3,2,0,0,3,2
1.174544,0,1,3,2,0,0,3,3
1.1554352,0,1,3,2,0,1,0,1
1.0859822,0,1,3,2,0,1,0,2
1.2053953,0,1,3,2,0,1,0,3
1.126527,0,1,3,2,0,1,1,1
1.0823072,0,1,3,2,0,1,1,2
1.2024927,0,1,3,2,0,1,1,3
1.0312837,0,1,3,2,0,1,2,0
1.0554196,0,1,3,2,0,1,2,1
1.0773114,0,1,3,2,0,1,2,2
1.1781992,0,1,3,2,0,1,2,3
1.0779215,0,1,3,2,0,1,3,0
1.0410173,0,1,3,2,0,1,3,1
0.98650652,0,1,3,2,0,1,3,2
1.1687715,0,1,3,2,0,1,3,3
1.0306907,0,1,3,2,0,2,0,1
1.0891991,0,1,3,2,0,2,0,2
1.142451,0,1,3,2,0,2,0,3
1.1015369,0,1,3,2,0,2,1,1
1.1287137,0,1,3,2,0,2,1,2
1.266897,0,1,3,2,0,2,1,3
1.0187901,0,1,3,2,0,2,2,0
0.98378879,0,1,3,2,0,2,2,1
1.0713052,0,1,3,2,0,2,2,2
1.1343485,0,1,3,2,0,2,2,3
1.0637658,0,1,3,2,0,2,3,0
0.95846677,0,1,3,2,0,2,3,1
1.0611722,0,1,3,2,0,2,3,2
1.1691275,0,1,3,2,0,2,3,3
1.2616231,0,1,3,2,0,3,0,1
1.2424102,0,1,3,2,0,3,0,2
1.3413396,0,1,3,2,0,3,0,3
1.2371762,0,1,3,2,0,3,1,1
1.2602174,0,1,3,2,0,3,1,2
1.3540885,0,1,3,2,0,3,1,3
1.1507018,0,1,3,2,0,3,2,0
1.1912347,0,1,3,2,0,3,2,1
1.2202789,0,1,3,2,0,3,2,2
1.303867,0,1,3,2,0,3,2,3
1.2421459,0,1,3,2,0,3,3,0
1.1621821,0,1,3,2,0,3,3,1
1.1948845,0,1,3,2,0,3,3,2
1.2710323,0,1,3,2,0,3,3,3
1.025122,0,1,3,2,1,0,0,1
1.1350049,0,1,3,2,1,0,0,2
1.1476803,0,1,3,2,1,0,0,3
1.1654918,0,1,3,2,1,0,1,1
1.2110044,0,1,3,2,1,0,1,2
1.2504729,0,1,3,2,1,0,1,3
1.0678234,0,1,3,2,1,0,2,0
0.97359145,0,1,3,2,1,0,2,1
1.2027137,0,1,3,2,1,0,2,2
1.1625246,0,1,3,2,1,0,2,3
1.2006896,0,1,3,2,1,0,3,0
1.1206785,0,1,3,2,1,0,3,1
1.2567859,0,1,3,2,1,0,3,2
1.3100666,0,1,3,2,1,0,3,3
1.1507851,0,1,3,2,1,1,0,1
1.2032862,0,1,3,2,1,1,0,2
1.2607672,0,1,3,2,1,1,0,3
1.1368932,0,1,3,2,1,1,1,1
1.1503669,0,1,3,2,1,1,1,2
1.2177466,0,1,3,2,1,1,1,3
1.0565521,0,1,3,2,1,1,2,0
1.0245926,0,1,3,2,1,1,2,1
1.097199,0,1,3,2,1,1,2,2
1.1223195,0,1,3,2,1,1,2,3
1.1409733,0,1,3,2,1,1,3,0
1.076596,0,1,3,2,1,1,3,1
1.1131874,0,1,3,2,1,1,3,2
1.1929654,0,1,3,2,1,1,3,3
1.1278387,0,1,3,2,1,2,0,1
1.2282391,0,1,3,2,1,2,0,2
1.2835397,0,1,3,2,1,2,0,3
1.1298438,0,1,3,2,1,2,1,1
1.1634234,0,1,3,2,1,2,1,2
1.2465211,0,1,3,2,1,2,1,3
1.0774333,0,1,3,2,1,2,2,0
1.0345988,0,1,3,2,1,2,2,1
1.1735927,0,1,3,2,1,2,2,2
1.2221682,0,1,3,2,1,2,2,3
1.1480705,0,1,3,2,1,2,3,0
1.0105319,0,1,3,2,1,2,3,1
1.1629523,0,1,3,2,1,2,3,2
1.2078261,0,1,3,2,1,2,3,3
1.2388849,0,1,3,2,1,3,0,1
1.3056778,0,1,3,2,1,3,0,2
1.3820434,0,1,3,2,1,3,0,3
1.1871328,0,1,3,2,1,3,1,1
1.2304314,0,1,3,2,1,3,1,2
1.3049816,0,1,3,2,1,3,1,3
1.0275975,0,1,3,2,1,3,2,0
1.0563548,0,1,3,2,1,3,2,1
1.1679224,0,1,3,2,1,3,2,2
1.2239767,0,1,3,2,1,3,2,3
1.1701303,0,1,3,2,1,3,3,0
1.0372529,0,1,3,2,1,3,3,1
1.1310285,0,1,3,2,1,3,3,2
1.1590309,0,1,3,2,1,3,3,3
1.0402042,0,1,3,2,2,0,0,1
1.0793182,0,1,3,2,2,0,0,2
1.0887703,0,1,3,2,2,0,0,3
1.141326,0,1,3,2,2,0,1,1
1.155479,0,1,3,2,2,0,1,2
1.220119,0,1,3,2,2,0,1,3
1.0710456,0,1,3,2,2,0,2,0
1.0235438,0,1,3,2,2,0,2,1
1.1256249,0,1,3,2,2,0,2,2
1.1442314,0,1,3,2,2,0,2,3
1.1352372,0,1,3,2,2,0,3,0
1.143018,0,1,3,2,2,0,3,1
1.1784555,0,1,3,2,2,0,3,2
1.3111885,0,1,3,2,2,0,3,3
1.1956776,0,1,3,2,2,1,0,1
1.125862,0,1,3,2,2,1,0,2
1.248915,0,1,3,2,2,1,0,3
1.1561333,0,1,3,2,2,1,1,1
1.0463908,0,1,3,2,2,1,1,2
1.1616148,0,1,3,2,2,1,1,3
1.1164736,0,1,3,2,2,1,2,0
1.1467284,0,1,3,2,2,1,2,1
1.1541004,0,1,3,2,2,1,2,2
1.2678928,0,1,3,2,2,1,2,3
1.1491975,0,1,3,2,2,1,3,0
1.1490053,0,1,3,2,2,1,3,1
1.1108522,0,1,3,2,2,1,3,2
1.2544419,0,1,3,2,2,1,3,3
1.034408,0,1,3,2,2,2,0,1
1.1021775,0,1,3,2,2,2,0,2
1.1358836,0,1,3,2,2,2,0,3
1.0470285,0,1,3,2,2,2,1,1
1.104171,0,1,3,2,2,2,1,2
1.2390214,0,1,3,2,2,2,1,3
0.96481365,0,1,3,2,2,2,2,0
0.9224745,0,1,3,2,2,2,2,1
1.0058275,0,1,3,2,2,2,2,2
1.0362731,0,1,3,2,2,2,2,3
0.98654681,0,1,3,2,2,2,3,0
0.8972435,0,1,3,2,2,2,3,1
0.98084247,0,1,3,2,2,2,3,2
1.0866089,0,1,3,2,2,2,3,3
1.2088182,0,1,3,2,2,3,0,1
1.186836,0,1,3,2,2,3,0,2
1.3184143,0,1,3,2,2,3,0,3
0.97748399,0,1,3,2,2,3,1,0
1.0416203,0,1,3,2,2,3,1,1
1.0958833,0,1,3,2,2,3,1,2
1.1696038,0,1,3,2,2,3,1,3
1.0131102,0,1,3,2,2,3,2,0
1.104688,0,1,3,2,2,3,2,1
1.0648651,0,1,3,2,2,3,2,2
1.1787724,0,1,3,2,2,3,2,3
1.0530695,0,1,3,2,2,3,3,0
0.9883886,0,1,3,2,2,3,3,1
0.98290485,0,1,3,2,2,3,3,2
1.0608099,0,1,3,2,2,3,3,3
1.1871818,0,1,3,2,3,0,0,1
1.2517145,0,1,3,2,3,0,0,2
1.2399807,0,1,3,2,3,0,0,3
1.3429258,0,1,3,2,3,0,1,1
1.3449026,0,1,3,2,3,0,1,2
1.3762361,0,1,3,2,3,0,1,3
1.2257718,0,1,3,2,3,0,2,0
1.1957825,0,1,3,2,3,0,2,1
1.3352844,0,1,3,2,3,0,2,2
1.3213904,0,1,3,2,3,0,2,3
1.3419338,0,1,3,2,3,0,3,0
1.2825288,0,1,3,2,3,0,3,1
1.3462889,0,1,3,2,3,0,3,2
1.4664489,0,1,3,2,3,0,3,3
1.2178994,0,1,3,2,3,1,0,1
1.2065773,0,1,3,2,3,1,0,2
1.2746921,0,1,3,2,3,1,0,3
1.1913344,0,1,3,2,3,1,1,1
1.1683754,0,1,3,2,3,1,1,2
1.1928151,0,1,3,2,3,1,1,3
1.1342233,0,1,3,2,3,1,2,0
1.1474423,0,1,3,2,3,1,2,1
1.1975864,0,1,3,2,3,1,2,2
1.2508789,0,1,3,2,3,1,2,3
1.1462818,0,1,3,2,3,1,3,0
1.1222333,0,1,3,2,3,1,3,1
1.0804993,0,1,3,2,3,1,3,2
1.1974647,0,1,3,2,3,1,3,3
1.1977808,0,1,3,2,3,2,0,1
1.2486321,0,1,3,2,3,2,0,2
1.2843541,0,1,3,2,3,2,0,3
1.2132757,0,1,3,2,3,2,1,1
1.2437443,0,1,3,2,3,2,1,2
1.3094765,0,1,3,2,3,2,1,3
1.1157393,0,1,3,2,3,2,2,0
1.0798796,0,1,3,2,3,2,2,1
1.1804173,0,1,3,2,3,2,2,2
1.158379,0,1,3,2,3,2,2,3
1.1552981,0,1,3,2,3,2,3,0
1.0344034,0,1,3,2,3,2,3,1
1.1443756,0,1,3,2,3,2,3,2
1.1936315,0,1,3,2,3,2,3,3
1.2878299,0,1,3,2,3,3,0,1
1.291536,0,1,3,2,3,3,0,2
1.4486876,0,1,3,2,3,3,0,3
1.0878919,0,1,3,2,3,3,1,0
1.1178585,0,1,3,2,3,3,1,1
1.1665401,0,1,3,2,3,3,1,2
1.1831313,0,1,3,2,3,3,1,3
1.0416756,0,1,3,2,3,3,2,0
1.0984641,0,1,3,2,3,3,2,1
1.1234021,0,1,3,2,3,3,2,2
1.1689183,0,1,3,2,3,3,2,3
1.0600681,0,1,3,2,3,3,3,0
0.97423846,0,1,3,2,3,3,3,1
1.0062902,0,1,3,2,3,3,3,2
1.0512595,0,1,3,2,3,3,3,3
1.055932,0,1,3,3,0,0,0,1
1.0726109,0,1,3,3,0,0,0,2
1.062662,0,1,3,3,0,0,0,3
1.1373988,0,1,3,3,0,0,1,1
1.1142209,0,1,3,3,0,0,1,2
1.1628337,0,1,3,3,0,0,1,3
1.1006366,0,1,3,3,0,0,2,0
1.0644165,0,1,3,3,0,0,2,1
1.143389,0,1,3,3,0,0,2,2
1.1358436,0,1,3,3,0,0,2,3
1.1712911,0,1,3,3,0,0,3,0
1.1115727,0,1,3,3,0,0,3,1
1.1222235,0,1,3,3,0,0,3,2
1.1668825,0,1,3,3,0,0,3,3
1.2242547,0,1,3,3,0,1,0,1
1.2129093,0,1,3,3,0,1,0,2
1.2165343,0,1,3,3,0,1,0,3
1.2659812,0,1,3,3,0,1,1,1
1.2399751,0,1,3,3,0,1,1,2
1.2941998,0,1,3,3,0,1,1,3
1.2223119,0,1,3,3,0,1,2,0
1.1967435,0,1,3,3,0,1,2,1
1.2472311,0,1,3,3,0,1,2,2
1.2780628,0,1,3,3,0,1,2,3
1.2545996,0,1,3,3,0,1,3,0
1.1783286,0,1,3,3,0,1,3,1
1.1956069,0,1,3,3,0,1,3,2
1.2234069,0,1,3,3,0,1,3,3
1.2205693,0,1,3,3,0,2,0,1
1.2566059,0,1,3,3,0,2,0,2
1.2471524,0,1,3,3,0,2,0,3
1.2461679,0,1,3,3,0,2,1,1
1.2486781,0,1,3,3,0,2,1,2
1.3112274,0,1,3,3,0,2,1,3
1.2482954,0,1,3,3,0,2,2,0
1.2000118,0,1,3,3,0,2,2,1
1.2931654,0,1,3,3,0,2,2,2
1.2937262,0,1,3,3,0,2,2,3
1.2794322,0,1,3,3,0,2,3,0
1.1618736,0,1,3,3,0,2,3,1
1.2176431,0,1,3,3,0,2,3,2
1.2258976,0,1,3,3,0,2,3,3
1.4042696,0,1,3,3,0,3,0,1
1.4245758,0,1,3,3,0,3,0,2
1.4245158,0,1,3,3,0,3,0,3
1.3690319,0,1,3,3,0,3,1,1
1.373451,0,1,3,3,0,3,1,2
1.4343959,0,1,3,3,0,3,1,3
1.3364152,0,1,3,3,0,3,2,0
1.327651,0,1,3,3,0,3,2,1
1.4152201,0,1,3,3,0,3,2,2
1.4202716,0,1,3,3,0,3,2,3
1.3200837,0,1,3,3,0,3,3,0
